GENE_NAME	human
STK38L	28.27
SACM1L	12.58
TSN	20.77
RFX2	1.02
SULT2B1	0.03
TRAV29DV5	0.0
TRDC	0.03
ANKIB1	9.06
TRAPPC6A	4.31
ALG6	2.29
IGHE	0.0
CNOT3	5.07
RNA5SP372	0.0
GP6	0.14
PTPN4	6.63
KHSRP	22.65
SNORD72	0.0
GNA11	16.91
SNORD70	0.0
EDEM2	5.37
DNMT3B	0.16
MATK	0.16
REM1	1.03
SNORA53	1.01
SNORD69	0.0
TPX2	0.74
PDRG1	5.86
SNORD70	0.0
SLC15A1	0.04
DOCK9	40.77
RNU6-493P	0.0
RNF208	6.35
MAP10	0.82
ANKRD10	36.55
ZNF580	8.0
SFT2D2	3.32
SCAF8	12.82
CCDC19	0.14
TGDS	2.15
CRYGS	0.69
KLHL23	8.25
LINGO4	0.29
ASIC3	0.77
CCDC183	0.48
DNLZ	15.14
C3orf18	18.67
LTC4S	1.54
QTRT1	4.85
CHUK	7.94
MXD3	0.39
LCAT	2.46
PTPRCAP	0.6
ARL2	40.57
TTLL13	0.01
CD79B	3.23
TMEM40	0.53
DNAJC9	3.79
C8orf82	8.27
CPLX3	0.27
ZBTB9	0.33
TMX2	47.19
NDUFS3	133.09
KIF9	8.66
GPSM3	0.56
LAT	0.32
NCKIPSD	6.73
ATF6B	0.29
S1PR3	19.03
ARHGAP28	0.84
SLC35F6	9.45
DDAH2	0.57
GTF2H4	0.34
DDX47	13.13
CEACAM18	0.0
EMP2	38.53
CRLS1	84.08
CEACAM16	0.0
SLC23A3	0.03
LTB4R	0.44
LTB4R2	0.0
DNASE1	1.19
IRF9	16.61
GALT	9.89
CLDN9	0.23
ITGA1	14.09
NUDT19	9.77
AP1G2	2.59
CARKD	9.36
PPP1R13B	26.44
TM6SF2	0.21
GANC	4.96
REPIN1	28.4
ATRN	13.53
ARL16	4.48
WEE2	0.17
ALG3	6.29
SH3D21	0.18
C19orf38	0.28
IQCJ	0.05
FIS1	104.39
NPS	0.0
MBLAC1	0.89
NEURL1B	10.56
EFCAB9	0.0
HAUS3	3.63
VSTM5	0.05
GNAT3	0.06
PLIN5	13.25
STARD10	29.63
EML6	0.07
SCN4A	0.97
SLC4A11	0.16
RP11-27I1.4	2.96
ARHGEF33	0.16
C12orf71	0.0
IFRD2	23.69
RP1-139D8.6	0.0
C20orf194	9.83
FER1L6	0.2
MTCP1	30.4
DCDC2C	0.0
SMTNL1	0.01
ARHGEF28	2.0
LRRC69	1.63
ISPD	3.09
COL28A1	3.6
GRID2IP	0.0
UBXN2B	8.34
EBF4	1.13
MSMP	0.12
FAM166B	0.29
GRXCR1	0.0
UBE2QL1	9.87
HOMEZ	3.92
CPXM1	0.99
C14orf164	0.02
VPS16	6.52
ZNF407	3.42
NPEPL1	8.62
SKOR2	0.0
SIAH3	0.02
EFCAB8	0.02
HMX1	0.01
GCGR	0.0
TMEM242	6.33
TNFRSF25	1.33
TSTD1	4.37
LZTS3	4.35
RPTN	0.0
LACTBL1	0.0
IFI30	30.12
FNIP1	13.78
SP9	0.0
F11	0.0
TENM3	0.58
XRN2	22.97
LINGO3	0.08
VAMP2	34.72
ST7L	6.39
SNORD100	0.0
SNORD111B	0.0
SNORD99	0.0
EBF2	5.38
FANCG	1.29
AP4M1	4.03
TAS2R41	0.0
CEBPD	35.74
OR6X1	0.0
TAS2R40	0.0
FXYD7	0.16
XKR9	0.08
ESF1	7.99
SLC12A8	0.08
FADS3	12.73
OR4E2	0.0
PPT2	0.03
BTBD19	0.84
FAM185A	1.92
PSMB11	0.0
DCDC2B	0.02
ANAPC5	31.44
SLC23A2	3.52
SLC8B1	3.45
DZANK1	0.36
LHX5	0.0
TASP1	3.36
GCN1L1	7.87
SNORA19	0.0
RNU6-402P	0.0
PXN	24.85
RPH3A	0.02
RNU2-40P	0.0
PAX6	0.34
TRMT6	6.99
CHGB	5.39
RNU6-284P	0.0
TBX5	17.65
SNORD71	0.0
ERP29	18.64
NOS1	0.05
VPS52	3.94
C1QTNF5	7.66
GLTPD1	24.88
C17orf72	1.13
PRRT4	0.37
TMEM233	0.18
C3orf83	0.77
C2CD4D	0.01
ZNF469	0.11
FAM195B	23.43
RPUSD1	2.0
FAM229A	0.64
ERCC6	2.58
NOL7	35.26
NTF4	0.12
ELFN1	1.19
AC104809.3	0.11
LTA	0.0
GRAMD1A	8.84
SCAMP4	3.36
RD3L	15.09
C1orf234	0.0
MT-ATP8	18821.83
TSTD3	1.23
CLDN25	0.0
PROB1	6.22
PATL2	1.76
NKX1-2	0.0
HEPH	10.76
RP5-1180C10.2	0.14
CTC-228N24.1	0.24
STMND1	0.05
PLSCR5	0.01
C17orf105	0.02
SBK3	5.74
TAPBP	10.61
TMEM114	0.0
C9orf172	0.42
BTBD18	0.18
KCNH4	0.05
TWIST2	0.5
PIRT	0.02
AC092835.2	0.74
CTXN2	0.0
TMEM229A	0.01
AC006547.14	0.0
KBTBD13	3.12
PINLYP	0.37
MCIDAS	0.0
C11orf94	0.0
RP11-526A4.1	0.0
FAM203A	0.14
PPP1R3E	2.7
NFAM1	0.64
ANKRD34C	0.32
MFRP	0.0
RBM41	6.37
B3GALT4	0.76
ZBTB22	2.06
CLEC2L	0.09
BIRC5	0.35
TAS2R39	0.0
C3orf84	0.0
TRBV30	0.06
LAG3	0.18
RGL2	2.73
SHISA9	0.11
OTUB2	0.13
SNORD126	0.0
DDX24	68.45
ZBTB25	5.91
SNORD97	0.0
NECAP1	8.14
ARHGAP4	2.04
SNORD19B	0.0
DHX32	23.05
SNORD10	0.0
RCOR1	6.02
SNORD127	0.0
GPATCH2L	5.37
SNORD123	0.0
LTBP4	41.8
TXNDC5	26.34
GATSL3	1.56
RNF103	34.79
RBM14	7.83
ASB14	12.06
BLVRB	30.94
TNFSF12	18.65
CDRT4	1.07
GET4	6.21
TEX35	0.03
SLC9A1	5.66
PSMB9	0.74
ACAD11	12.14
SPTLC1	14.19
LRRD1	0.08
RDH14	29.47
PLCXD2	0.38
NSUN6	3.38
HLA-DOB	0.0
YAE1D1	10.62
CRCP	10.76
RPP21	1.44
EGFL8	0.23
ARPC4	38.83
CORT	0.03
CCNK	15.13
PISD	6.2
HOGA1	4.35
PCBP4	15.97
AMACR	2.24
MTFP1	10.4
RP11-231I13.2	0.0
ARHGDIG	1.99
ARFGAP3	16.09
CACNA2D2	1.57
RGS1	3.12
MRPL20	78.0
SERPINB10	0.0
DECR2	2.76
YPEL3	34.52
CCDC169	0.61
STRC	0.03
VSIG8	0.0
KCTD7	3.17
EFNA4	0.52
TICAM2	1.03
C4orf48	1.02
NAT6	2.66
UPK3B	0.32
WDR92	3.44
ZMYM6NB	10.9
ZNF512	9.34
DDOST	43.92
TMEM199	5.83
P2RY11	0.53
TMEM141	17.91
MAEA	16.21
IFITM10	0.32
DBNDD2	176.46
LY6G6D	0.0
ETV5	2.89
RAD21L1	0.0
CCDC13	0.32
ASPRV1	0.25
PTCHD4	1.13
CRYBB2	0.03
N4BP2L2	51.61
CEBPA	0.2
UBAP1L	0.28
PGAM5	12.27
STRN4	14.33
TWF2	25.02
INSL3	0.0
POU5F2	0.09
PCP4L1	0.39
ABHD14A	7.73
IRAK3	5.81
CCDC153	0.3
RP11-766F14.2	0.37
TMEM150C	8.11
SPATS1	0.0
CLRN2	0.0
SI	0.0
FER1L5	0.01
HS3ST5	0.01
PDCD6	23.09
GBA3	0.0
CCDC79	0.08
BAIAP3	0.38
MUL1	17.79
YJEFN3	0.62
GIMD1	0.0
KIAA1456	6.89
CDK3	0.54
GLI4	1.81
TFAP4	0.4
PRODH2	0.0
CTC-441N14.4	0.0
RP11-345F18.1	0.0
SCARNA6	0.21
LEPREL1	2.73
SNORD79	0.0
CHRD	2.17
TSR3	17.32
RAB11FIP3	10.06
RNA5SP180	0.0
GNPTG	12.89
RNU6-1338P	0.0
MCOLN1	7.18
USP48	18.93
EFNB1	5.68
PDPR	8.8
PIGQ	2.85
AARS	26.85
GLG1	30.5
RNU6-638P	0.0
RNU6-1012P	0.0
TNRC6A	9.64
RNU6-531P	0.0
RNA5SP55	0.0
PLEKHG2	3.43
DLL3	0.0
PITPNM2	4.46
EXOC1	10.73
CRAMP1L	3.86
POU4F3	0.04
OSBPL8	12.65
NRON	0.0
RGS21	0.0
CCDC71L	3.82
TMEM200B	0.59
NRCAM	0.15
SERPINE3	0.46
TRNP1	13.85
SLC10A5	0.13
ALG11	3.41
LAMB1	42.3
LYN	6.69
PINX1	2.78
SLC26A4	0.28
CHMP4A	22.45
MEX3A	0.04
SLC26A3	0.0
MPV17L2	4.81
DPP3	3.49
CCDC166	0.0
NOX5	0.02
TEAD3	10.13
POLR2M	20.32
RAB44	0.02
TIFAB	0.0
CTSO	13.16
WDR7	5.76
SMIM3	0.69
HMBS	8.28
SALL3	0.03
POLG2	2.98
TRDV3	0.0
LINC01171	0.0
KIAA1147	3.99
IL5RA	0.26
TAS2R38	0.0
CUX1	31.08
CLEC5A	0.22
CHURC1	33.05
PDF	1.48
RNASE4	13.4
MC1R	0.21
ITGA6	25.41
CEP95	5.5
TMEM179	0.09
THTPA	6.35
MRPL46	37.12
RAPGEF4	4.05
HOXB7	0.82
FRRS1L	0.83
C6orf229	0.0
RP11-510M2.4	0.0
XKR7	0.0
CLEC19A	0.0
ZNF865	3.28
Unannotated	NA
Unannotated	NA
SMPX	476.53
TPBGL	0.11
GAN	1.72
TCF24	1.01
Unannotated	NA
Unannotated	NA
OVCA2	11.68
MRPL12	50.62
Unannotated	NA
LINC00675	0.0
SELE	0.47
SEL1L3	2.06
Unannotated	NA
DYNLL2	56.73
MYH4	0.0
Unannotated	NA
Unannotated	NA
Unannotated	NA
MYO15A	0.09
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
ALKBH5	80.47
Unannotated	NA
STRADA	6.7
Unannotated	NA
MYO15B	6.21
FXYD1	127.52
S1PR2	0.54
LIN37	3.9
CCDC177	0.02
Unannotated	NA
CALR3	0.02
TRABD2B	0.47
Unannotated	NA
EGLN2	12.82
MEI4	0.71
SRXN1	12.29
Unannotated	NA
Unannotated	NA
ORC6	1.76
SNORD11B	0.0
Unannotated	NA
ZFHX4	0.29
NUDT3	29.29
KMT2B	1.36
DNAJC11	29.09
SLC17A6	0.0
DOC2B	1.08
Unannotated	NA
GRIN2B	0.01
Unannotated	NA
CPA1	0.0
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
ESR1	0.79
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
ANGPT2	2.19
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
TMEM101	6.88
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
CCDC80	39.36
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
FMO3	3.09
PPP2R3C	17.68
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
JPH4	0.2
Unannotated	NA
MYH7	4978.89
CEBPE	0.02
Unannotated	NA
Unannotated	NA
OSGEP	7.28
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
SLC22A17	3.75
Unannotated	NA
SCFD1	23.84
HECTD1	47.39
RPGRIP1	0.33
TOX4	26.32
GEMIN2	3.02
TGM1	0.28
TINF2	13.83
DAZL	0.0
KRIT1	14.13
TRPM7	20.14
TYRO3	1.39
WDR76	0.84
CAPN3	1.61
SNAP23	20.96
TBX15	1.05
COL9A3	0.35
E2F2	0.14
AGO1	4.87
TEKT2	0.06
RFFL	4.44
UNC13D	1.88
MFSD11	15.89
DPYSL2	50.9
TGFB2	1.59
GPATCH2	3.46
LRRFIP2	52.27
SEC22C	13.64
XYLB	0.29
SYN1	4.89
GABRP	0.27
CDC6	0.48
CDC23	10.21
FMO2	60.27
SUCO	9.23
DHPS	15.2
HOOK2	13.11
EPB41L4B	5.04
TMEM38B	35.25
CDKL5	2.25
NUP188	6.36
CRAT	28.07
SH2D3C	9.01
NANS	21.21
TBC1D2	0.55
DFNB31	0.28
SEMA4G	0.26
BTAF1	5.89
CAMK1G	0.03
IKZF5	9.22
TLL2	2.83
CYP26A1	0.0
TDRD1	0.55
SORBS1	206.06
CRTAC1	0.42
BAMBI	5.79
CREM	30.58
NUBP2	7.36
HIVEP1	2.97
TREM2	0.45
KCNK16	0.0
FKBP5	195.93
BRPF3	9.53
NADK	8.18
MRPS18A	18.37
PGC	0.0
EFHC1	2.36
MLN	0.0
ITPR3	1.75
ZNF184	1.48
DSP	158.69
TFAP2B	0.0
SIRT1	8.26
HNRNPH3	68.36
IFT74	5.15
JAK2	18.42
SH3GLB1	67.69
CDC7	0.81
SYDE2	4.75
TNMD	0.44
TFAP2D	0.0
PCSK5	1.71
ABLIM1	291.46
ERMP1	8.64
NRP1	60.46
PRTFDC1	3.15
PALMD	73.59
TSPAN15	5.07
H2AFY2	4.82
MYO9B	9.71
FBXL19	1.1
STX1B	0.18
HSD3B7	2.76
CYTH3	13.03
SETD1A	3.38
BCL7C	9.46
EFNA2	0.0
CIRBP	111.13
C19orf26	0.17
IGFALS	0.14
ADAM22	0.83
MARCH2	34.64
TECR	25.53
TIMM13	19.4
MISP	0.0
CEP170B	2.19
POLR2E	23.92
POLRMT	7.5
HCN2	3.78
SYPL1	76.46
RASSF7	0.8
GADD45B	24.75
PALM	5.35
MADCAM1	0.0
MKNK2	56.78
ARVCF	3.69
TRMT2A	4.68
CYB561	3.6
ZDHHC8	6.15
KLHL22	5.02
MED15	8.77
SERPIND1	0.22
CRKL	22.72
LZTR1	4.96
CECR2	1.77
SPAG9	21.0
SF3A1	21.1
CELSR3	0.05
RNF215	2.56
SEC14L3	0.01
PPIL2	7.25
UPB1	0.53
YPEL1	1.67
PES1	7.93
AASS	11.26
PPM1F	5.17
TOP3B	2.14
CRYBB3	0.0
CYTH4	1.4
DGCR14	2.52
MFNG	4.2
CARD10	2.53
ADRBK2	2.8
PLEKHG6	0.14
PLA2G3	0.0
GGA1	6.69
SH3BP1	0.62
SEZ6L	0.15
HPS4	3.4
PIK3IP1	10.48
SRRD	10.29
PATZ1	3.13
GCAT	11.02
CRYBB1	0.51
MICALL1	5.18
POLR2F	30.21
MGST1	42.73
SOX10	1.16
PICK1	8.08
TTC28	3.83
SLC16A8	0.04
SLC5A1	118.91
CRY1	5.37
KDELR3	5.3
DDX17	70.16
DMC1	0.42
TCF20	3.51
RTDR1	0.02
PGLYRP1	0.03
FBXO7	25.72
GTPBP1	8.8
TIMP3	282.66
PPP6R2	16.22
SUN2	28.61
CYB5R3	112.9
NFIX	30.83
DNAL4	4.95
C22orf31	0.07
LMF2	6.44
TTLL1	4.15
RASL10A	0.61
AP1B1	10.19
HMGXB4	4.7
TOM1	19.08
NEFH	0.1
THOC5	13.22
MCM5	4.0
ARSA	7.32
MMP25	0.39
TSPO	27.77
RASD2	2.16
TTLL12	3.95
CBX7	27.86
PDGFB	7.35
ACR	0.05
CABP7	0.01
ZMAT5	6.17
RBFOX2	34.52
TAB1	5.26
ASCC2	11.7
MTMR3	9.94
MIEF1	7.05
CACNA1I	0.01
SAMM50	44.03
PKD1	14.89
FOXRED2	3.15
GRAP2	0.91
EIF3D	43.33
SGSM3	7.77
PVALB	0.08
KIAA0930	6.32
NCF4	3.01
MAPK8IP2	0.22
UPK3A	0.02
KCTD17	3.75
IL2RB	0.32
EP300	9.8
L3MBTL2	5.06
CHADL	2.82
ZC3H7B	11.9
TRMU	14.37
PMM1	6.3
DESI1	19.17
CERK	30.17
BRD1	5.94
RHOBTB2	7.36
ZBED4	1.96
MLC1	0.08
HDAC10	1.38
KCNK10	0.02
SDR39U1	25.65
RBM23	16.49
HEATR5B	9.83
PRMT5	17.02
COCH	0.92
AP4S1	8.29
VCPKMT	1.87
SOS2	20.72
PYGL	4.94
TRIM9	0.15
DDHD1	2.76
CDKN3	3.83
CNIH1	52.54
C14orf105	0.0
PLEK2	0.04
PIGH	9.63
C14orf166B	0.0
TIMM9	15.78
GSTZ1	3.5
KIAA0586	3.65
TMED8	4.04
SAMD15	0.03
DAAM1	30.62
ISM2	0.0
SPTLC2	6.05
RIN3	5.05
LGMN	56.82
ALKBH1	6.31
CHGA	0.0
ITPK1	27.81
SIX4	0.44
UBE3C	27.13
GALNT16	33.54
CEP128	1.39
HIF1A	36.55
KIAA0247	11.18
SRSF5	87.41
SLC10A1	0.07
SLC8A3	0.08
REV3L	5.68
DICER1	9.06
ZFYVE21	23.22
TELO2	3.4
PCNX	17.48
BDKRB1	0.26
TENM1	0.14
PSMC1	68.53
RPS6KA5	4.68
C14orf93	1.48
PSMB5	61.36
ACIN1	26.59
CCNB1IP1	36.8
APEX1	42.02
PAX7	0.01
EFS	1.29
ARHGAP5	60.69
CINP	13.66
CPNE6	0.01
CHD8	7.77
PCK2	2.2
MASP2	0.69
PSMA6	100.74
NFKBIA	59.43
EMC9	4.91
BRMS1L	12.12
REC8	1.82
SEC23A	37.88
GMPR2	16.08
PNN	12.69
IYD	0.05
RABGGTA	5.21
NFATC4	3.53
PLTP	58.23
PCIF1	8.37
GSS	9.87
MMP9	0.59
VSX1	0.09
PYGB	73.25
ABHD12	16.6
FAM76A	5.19
PROCR	6.71
CD40	4.09
UQCC1	41.65
ZMYND8	9.72
SGK2	0.18
IFT52	5.07
R3HDML	0.0
TRAF3IP3	1.01
HNF4A	0.02
SLA2	0.25
RIMS4	0.06
PABPC1L	0.58
STK4	4.16
ADNP	13.57
POMT2	2.78
PFDN4	21.23
DOK5	4.29
CSTF1	9.1
BMP7	4.58
RAE1	9.06
DNAJC5	12.96
NELFCD	15.36
CTSZ	78.88
PRPF6	17.55
VTA1	17.97
TUBB1	0.19
HRH3	0.0
MTG2	7.39
SLCO4A1	13.92
NTSR1	0.02
TCFL5	3.05
MLXIPL	0.5
GID8	13.31
SLC17A9	0.76
BIRC7	0.04
NKAIN4	0.02
ARFGAP1	4.86
COL20A1	0.0
CHRNA4	0.04
EEF1A2	290.09
PTK6	0.01
BAZ1B	17.52
GMEB2	2.09
SPEF1	0.02
ISM1	0.9
RNF24	2.36
NDUFAF5	37.04
SEL1L2	0.48
TRIB3	0.61
RANBP9	23.36
RASSF2	2.48
ANGPT4	0.01
RSPO4	0.06
CDS2	35.98
HM13	25.02
SNPH	2.64
MYLK2	0.03
ETV7	0.29
SEC23B	4.82
FERMT1	0.57
HAO1	0.0
PDYN	0.0
CCM2L	3.13
PLCB4	10.65
MYL9	658.84
HCK	4.25
TM9SF4	12.71
TLDC2	1.61
SPRTN	5.08
POFUT1	11.97
SAMHD1	38.21
PAK7	0.0
KIF3B	4.9
MROH8	1.74
NOP56	17.77
MANBAL	13.4
MAPRE1	41.47
JAG1	9.73
SNTA1	70.78
TTI1	4.19
E2F1	0.89
RPRD1B	22.45
PXMP4	3.98
BPI	0.05
DYRK4	10.8
SLC32A1	0.0
ASIP	4.91
ACTR5	1.42
WFDC2	0.31
PPP1R16B	2.55
FAM83D	0.64
DHX35	5.23
DNTTIP1	7.67
MAP1LC3A	23.37
SYNDIG1	6.4
PIGU	8.07
TNNC2	0.04
ACOT8	10.34
CELF4	0.18
ZNF516	2.13
CDH20	0.06
UQCRC1	335.39
METTL4	4.48
LPIN2	5.03
MYOM1	349.06
CEP76	1.65
ST8SIA5	2.72
CEP192	6.58
SMAD7	6.66
LIPG	0.02
LAMA1	0.08
RNF125	2.23
NOL4	0.03
MIB1	6.71
RIOK3	28.56
CSTF2	2.44
VSIG1	0.02
GPR143	0.03
HHATL	191.69
PGRMC1	17.97
POLA1	3.19
MID1	2.52
ATP1B4	0.3
ALG13	10.37
NCAPD2	3.96
TLR8	0.68
AMMECR1	1.19
WDR13	34.24
SUV39H1	1.7
SRPX	38.09
GLRA2	0.0
IFFO1	3.33
STAG2	20.65
MCF2	0.39
F9	0.0
ABCD1	3.06
CCDC22	3.28
CACNA1F	0.02
SYP	1.14
BMX	2.02
WNT16	0.0
GIPR	0.29
PLS3	30.23
RENBP	3.16
SMARCA1	17.39
MTMR8	0.14
ZC3H12B	0.25
RBBP7	57.9
PHF7	6.38
KCND1	0.22
SLC25A14	2.68
FMR1	18.28
PIM2	1.79
SCML2	0.91
SLC35A2	4.35
RS1	0.03
SEMA3G	6.95
EMD	18.93
PHEX	0.13
EEA1	7.52
NISCH	11.6
GPR50	0.0
RP2	3.59
JADE3	3.47
CDK16	46.95
USP11	16.48
PCYT1B	0.15
BRS3	0.0
VGLL1	0.0
CD40LG	0.07
TIMP1	93.53
KLHL4	0.34
GABRE	11.62
FGD1	2.41
PORCN	5.13
KLF8	1.37
SRPX2	5.02
ZDHHC15	1.5
FUZ	4.63
CENPI	0.14
DRP2	0.03
KIAA0226L	0.13
NALCN	1.65
FGF14	2.95
SLC6A13	0.94
HTR2A	0.09
FNDC3A	11.2
MLNR	0.02
CDADC1	4.02
CAB39L	15.71
KLF5	1.47
STK24	48.29
ACP5	1.93
DNAJC3	19.02
UGGT2	5.68
ARHGEF7	18.81
FGF9	2.35
SGCG	68.0
PARP4	11.03
SUPT20H	12.48
MRPS31	20.14
FLT1	24.07
RGCC	65.67
DGKH	2.08
IRG1	0.0
MEDAG	7.0
TSC22D1	144.32
ZNF200	3.48
MSLN	0.25
ZNF629	5.38
TRADD	2.32
HSF4	3.89
CORO1A	3.98
GDPD3	0.29
HECW1	0.0
CD4	6.62
ELMO3	0.23
PHKB	35.17
LYRM1	43.46
CENPT	5.28
TSNAXIP1	0.23
NFAT5	6.03
LONP2	21.89
N4BP1	9.51
CBLN1	1.88
PLLP	3.37
ZNF423	1.78
CCL22	0.1
CCL17	0.12
CTCF	14.43
ACD	4.01
POLR2C	26.75
BTK	1.72
PARD6A	0.72
ZNF821	1.65
MMP15	10.73
USB1	14.52
CCDC113	0.91
PRSS54	0.0
NME3	7.08
NDRG4	255.29
HFE	2.61
SETD6	8.22
SLC38A7	7.16
VAC14	6.71
HAS3	0.36
TANGO6	2.4
COG4	16.48
SMPD3	0.13
SLC7A6OS	5.66
SLC7A6	16.93
PLA2G15	9.61
SCMH1	19.42
FA2H	0.24
WDR59	10.81
MON1B	5.1
AXIN1	3.95
HCFC1R1	26.25
NPRL3	9.67
MPG	9.76
FYN	14.41
NECAB2	0.32
HSDL1	12.31
TAF1C	5.37
NAGPA	2.49
SEC14L5	2.21
COTL1	12.04
CRISPLD2	17.68
HIVEP2	4.85
ZNF500	1.36
LMF1	3.48
NARFL	5.05
MTHFSD	2.69
CLCN7	11.43
HAGHL	2.65
FAM173A	3.72
FMO1	0.24
SLC7A5	1.68
METRN	7.25
FBXO31	16.38
STUB1	32.05
RHBDL1	0.55
NUBP1	24.48
ZP2	0.0
MEFV	0.58
CRYM	31.85
EEF2K	12.68
CAPN15	2.45
PIEZO1	5.95
PRSS33	0.0
LYPLA2	6.87
AQP8	0.0
CPPED1	8.28
USP31	9.21
HMOX2	55.65
BFAR	17.72
SALL1	0.1
TOX3	0.0
RBL2	20.34
CLCN6	5.63
XYLT1	0.81
RPGRIP1L	0.71
STX4	13.86
CDIPT	29.35
BCKDK	29.32
KAT8	29.31
IL21R	0.23
MRC2	6.58
TMC5	0.11
CCP110	4.49
C16orf62	12.3
SLC6A2	0.02
RNF40	10.98
AQP9	0.76
AAGAB	10.95
LACTB	24.25
CORO2B	3.55
CSK	10.16
HERC1	14.58
MTFMT	9.22
RASL12	9.53
ACSBG1	0.08
IGDCC4	0.5
RAB11A	81.7
SLC6A7	0.0
CTSH	45.75
TTC23	3.74
CD276	13.81
FAH	7.95
RPAP1	6.27
EHD4	28.84
TMEM87A	16.27
ZNF106	273.44
TSPAN9	35.58
CEP152	0.63
ATP8B4	1.72
OCA2	0.06
DTWD1	8.76
TGM5	0.01
FAM189A1	0.05
BMF	1.01
DMXL2	4.51
BTBD7	7.63
SCG3	0.07
SPG11	13.47
RHOV	0.0
VPS18	5.21
OIP5	0.26
SLC30A4	1.73
BLOC1S6	15.44
APBA3	2.03
PDGFRL	8.71
CSPP1	2.84
BRF2	4.29
TRIM35	2.78
ZFAND1	13.83
RP1	0.0
MKS1	1.77
INTS9	4.92
RIPK2	6.5
EYA1	5.5
TRPA1	0.0
CPQ	20.73
CALB1	0.18
SFRP1	21.33
ABHD5	16.8
POP1	0.8
NIPAL2	5.13
IKBKB	5.32
JPH1	7.46
DKK4	0.03
STK3	8.96
GDAP1	0.74
RAB2A	74.06
ESRP1	0.09
WISP1	0.3
NDRG1	32.81
ZC2HC1A	3.93
IL7	0.21
STMN2	0.01
TRPS1	1.35
LASP1	16.86
AKAP8L	17.65
CHRAC1	16.81
NCALD	6.69
SNX16	6.14
UBR5	22.22
GSDMD	4.72
TSTA3	9.89
PYCRL	0.46
EEF1D	117.28
ANXA13	0.0
MBTD1	3.25
SQLE	2.66
SH2D4A	1.17
INTS10	19.04
SLC39A14	65.16
MTMR9	7.53
LEPROTL1	21.58
R3HCC1	12.45
ERICH1	6.27
NEFM	0.09
TUSC3	33.18
ARHGEF10	9.47
MCM4	7.17
ADAM2	0.0
FGL1	0.05
ASAH1	622.64
TULP2	0.12
NUCB1	75.36
GYS1	48.14
MAP4K1	0.59
TTC19	16.33
ECH1	317.95
NFKBIB	4.76
KCNA7	0.24
SNRNP70	29.38
CLPTM1	41.31
RELB	1.41
CLASRP	6.69
PPP1R37	3.07
FCGRT	51.47
PIH1D1	10.23
CKM	1986.6
PPP1R13L	37.68
PEX11G	0.46
ERCC2	3.27
DOT1L	1.35
PLEKHJ1	18.8
SLC17A7	0.92
RNASEH2A	1.93
CD37	3.79
SF3A2	5.88
AMH	0.01
LYL1	1.45
TRMT1	3.6
FCER2	1.82
DMPK	49.47
TBC1D17	15.38
IL4I1	0.19
CCDC130	6.09
LARS2	5.66
NOVA2	2.37
MED25	12.67
SNAPC2	2.63
CCDC61	1.19
PIK3C2A	13.93
VRK3	8.01
C19orf44	0.92
OLFM2	0.72
RASAL3	0.42
EPHX3	0.04
SNX11	4.79
PLAUR	3.08
ILVBL	24.66
SYDE1	4.77
CASP14	0.0
SLC1A6	0.04
CCNE1	1.99
ANKRD27	6.15
DYRK1B	8.11
AKT2	34.53
PLD3	51.99
PRX	1.05
PIAS4	3.02
WIZ	7.83
NUMBL	2.33
EBI3	0.88
SHD	0.22
FSD1	0.0
ZFR2	0.11
RABGAP1	23.28
SLC1A5	6.76
TJP3	0.0
APLP1	8.26
HNRNPUL1	50.88
FZR1	3.72
TGFB1	7.45
DCN	673.88
PLIN3	7.54
LIM2	0.0
NKG7	1.04
TYK2	14.41
CDC37	50.52
NAPA	47.58
PPP5C	26.81
ZNRF4	0.0
MEGF8	8.11
KDELR1	43.33
GRIN2D	0.08
SYNGR4	0.0
CEP68	8.94
CLEC11A	0.87
HAS1	1.16
RAB3D	2.19
MAP4K3	18.34
DKFZP761J1410	6.31
FAM83E	0.0
RASIP1	7.21
THEG	0.0
MIER2	5.26
PPP2R1A	144.4
ZBTB32	0.03
TNPO2	10.19
GCDH	8.72
KLF1	0.0
DNASE2	7.91
MAST1	0.11
LENG1	2.45
PRPF31	11.95
TMEM176A	26.7
TYROBP	24.08
TFPT	4.16
JAK3	0.77
SLC5A5	0.03
KCNN1	0.02
ARRDC2	14.6
RAB3A	6.46
PDE4C	0.93
TMEM159	86.05
ELL	2.68
COMP	1.99
UPK1A	0.0
COPE	28.96
DDX49	5.13
