GENE_NAME	human
STK38L	30.39
SACM1L	24.2
TSN	72.16
RFX2	238.71
SULT2B1	2.01
TRAV29DV5	0.0
TRDC	0.0
ANKIB1	29.13
TRAPPC6A	28.86
ALG6	2.05
IGHE	0.33
CNOT3	107.83
RNA5SP372	0.0
GP6	3.57
PTPN4	10.1
KHSRP	385.91
SNORD72	0.0
GNA11	151.65
SNORD70	0.0
EDEM2	8.3
DNMT3B	4.2
MATK	9.52
REM1	2.08
SNORA53	0.32
SNORD69	0.0
TPX2	38.23
PDRG1	52.86
SNORD70	0.0
SLC15A1	0.45
DOCK9	27.94
RNU6-493P	0.0
RNF208	5.58
MAP10	0.92
ANKRD10	46.69
ZNF580	18.03
SFT2D2	33.81
SCAF8	21.18
CCDC19	56.37
TGDS	2.47
CRYGS	1.36
KLHL23	12.16
LINGO4	0.27
ASIC3	40.07
CCDC183	71.09
DNLZ	21.02
C3orf18	29.64
LTC4S	4.72
QTRT1	23.3
CHUK	4.9
MXD3	9.64
LCAT	12.46
PTPRCAP	2.59
ARL2	253.31
TTLL13	32.12
CD79B	1.37
TMEM40	0.72
DNAJC9	10.29
C8orf82	22.07
CPLX3	6.55
ZBTB9	0.0
TMX2	31.25
NDUFS3	82.24
KIF9	86.4
GPSM3	1.44
LAT	3.91
NCKIPSD	34.41
ATF6B	27.55
S1PR3	2.98
ARHGAP28	75.2
SLC35F6	7.82
DDAH2	8.81
GTF2H4	1.04
DDX47	16.64
CEACAM18	0.06
EMP2	18.57
CRLS1	17.31
CEACAM16	0.08
SLC23A3	1.3
LTB4R	5.56
LTB4R2	1.7
DNASE1	26.13
IRF9	34.7
GALT	14.87
CLDN9	0.45
ITGA1	2.32
NUDT19	1.89
AP1G2	40.26
CARKD	35.51
PPP1R13B	104.22
TM6SF2	0.37
GANC	19.79
REPIN1	19.38
ATRN	17.25
ARL16	23.55
WEE2	0.16
ALG3	33.07
SH3D21	12.2
C19orf38	14.16
IQCJ	0.5
FIS1	221.42
NPS	0.0
MBLAC1	3.03
NEURL1B	5.29
EFCAB9	5.12
HAUS3	4.71
VSTM5	0.05
GNAT3	0.17
PLIN5	5.82
STARD10	382.96
EML6	11.43
SCN4A	3.85
SLC4A11	11.53
RP11-27I1.4	3.81
ARHGEF33	13.7
C12orf71	1.91
IFRD2	30.71
RP1-139D8.6	153.07
C20orf194	11.26
FER1L6	5.13
MTCP1	2.45
DCDC2C	6.46
SMTNL1	0.64
ARHGEF28	3.89
LRRC69	4.08
ISPD	1.14
COL28A1	7.29
GRID2IP	0.8
UBXN2B	12.04
EBF4	6.99
MSMP	1.33
FAM166B	1.04
GRXCR1	0.41
UBE2QL1	1.49
HOMEZ	47.45
CPXM1	4.31
C14orf164	6.44
VPS16	21.18
ZNF407	7.37
NPEPL1	49.6
SKOR2	0.67
SIAH3	0.26
EFCAB8	13.56
HMX1	1.93
GCGR	0.88
TMEM242	3.28
TNFRSF25	10.42
TSTD1	20.03
LZTS3	5.86
RPTN	0.05
LACTBL1	0.48
IFI30	57.67
FNIP1	8.79
SP9	1.12
F11	0.03
TENM3	7.77
XRN2	20.85
LINGO3	0.71
VAMP2	72.21
ST7L	53.14
SNORD100	0.0
SNORD111B	0.0
SNORD99	0.0
EBF2	3.23
FANCG	14.96
AP4M1	74.8
TAS2R41	0.0
CEBPD	85.41
OR6X1	0.0
TAS2R40	0.07
FXYD7	2.29
XKR9	2.11
ESF1	6.33
SLC12A8	2.18
FADS3	22.08
OR4E2	0.0
PPT2	7.76
BTBD19	5.21
FAM185A	3.7
PSMB11	0.66
DCDC2B	1.3
ANAPC5	40.81
SLC23A2	14.73
SLC8B1	21.48
DZANK1	7.9
LHX5	0.32
TASP1	10.43
GCN1L1	42.3
SNORA19	0.0
RNU6-402P	0.0
PXN	36.78
RPH3A	3.36
RNU2-40P	0.0
PAX6	3.42
TRMT6	17.89
CHGB	19.17
RNU6-284P	0.0
TBX5	0.19
SNORD71	0.0
ERP29	63.16
NOS1	1.81
VPS52	19.22
C1QTNF5	14.67
GLTPD1	97.78
C17orf72	11.01
PRRT4	0.43
TMEM233	0.08
C3orf83	0.45
C2CD4D	0.49
ZNF469	0.2
FAM195B	201.16
RPUSD1	7.84
FAM229A	116.83
ERCC6	8.44
NOL7	37.72
NTF4	0.75
ELFN1	2.88
AC104809.3	1.78
LTA	0.69
GRAMD1A	33.97
SCAMP4	29.06
RD3L	0.07
C1orf234	65.04
MT-ATP8	8727.98
TSTD3	0.77
CLDN25	0.0
PROB1	0.86
PATL2	0.98
NKX1-2	0.11
HEPH	4.77
RP5-1180C10.2	1.5
CTC-228N24.1	8.27
STMND1	2.43
PLSCR5	0.08
C17orf105	42.91
SBK3	0.91
TAPBP	10.11
TMEM114	0.0
C9orf172	3.34
BTBD18	2.34
KCNH4	0.35
TWIST2	4.45
PIRT	0.05
AC092835.2	1.65
CTXN2	2.75
TMEM229A	1.74
AC006547.14	42.05
KBTBD13	0.73
PINLYP	7.83
MCIDAS	0.75
C11orf94	46.89
RP11-526A4.1	10.42
FAM203A	14.16
PPP1R3E	11.13
NFAM1	1.98
ANKRD34C	0.17
MFRP	0.0
RBM41	4.41
B3GALT4	8.76
ZBTB22	5.44
CLEC2L	1.28
BIRC5	34.94
TAS2R39	0.0
C3orf84	5.97
TRBV30	0.0
LAG3	10.07
RGL2	5.52
SHISA9	2.15
OTUB2	13.88
SNORD126	0.0
DDX24	158.36
ZBTB25	5.08
SNORD97	0.0
NECAP1	26.13
ARHGAP4	13.35
SNORD19B	0.0
DHX32	28.16
SNORD10	0.0
RCOR1	11.97
SNORD127	0.0
GPATCH2L	33.49
SNORD123	0.0
LTBP4	725.05
TXNDC5	24.24
GATSL3	14.66
RNF103	13.18
RBM14	64.63
ASB14	0.75
BLVRB	29.5
TNFSF12	40.67
CDRT4	31.62
GET4	99.0
TEX35	166.77
SLC9A1	32.68
PSMB9	2.26
ACAD11	13.01
SPTLC1	39.16
LRRD1	5.13
RDH14	13.47
PLCXD2	4.83
NSUN6	12.68
HLA-DOB	0.46
YAE1D1	12.67
CRCP	18.59
RPP21	0.22
EGFL8	3.96
ARPC4	57.07
CORT	1.62
CCNK	126.04
PISD	43.54
HOGA1	1.8
PCBP4	46.99
AMACR	8.83
MTFP1	3.85
RP11-231I13.2	0.0
ARHGDIG	6.49
ARFGAP3	39.41
CACNA2D2	19.09
RGS1	10.14
MRPL20	55.43
SERPINB10	0.39
DECR2	15.26
YPEL3	117.17
CCDC169	103.65
STRC	12.75
VSIG8	0.52
KCTD7	40.68
EFNA4	2.64
TICAM2	0.28
C4orf48	21.77
NAT6	75.79
UPK3B	3.44
WDR92	9.35
ZMYM6NB	17.24
ZNF512	24.01
DDOST	149.79
TMEM199	23.53
P2RY11	10.6
TMEM141	32.83
MAEA	77.44
IFITM10	3.72
DBNDD2	20.97
LY6G6D	0.05
ETV5	24.63
RAD21L1	3.13
CCDC13	15.59
ASPRV1	3.12
PTCHD4	0.81
CRYBB2	0.96
N4BP2L2	34.0
CEBPA	1.2
UBAP1L	2.42
PGAM5	41.67
STRN4	254.15
TWF2	18.48
INSL3	18.71
POU5F2	20.88
PCP4L1	2.01
ABHD14A	13.49
IRAK3	2.48
CCDC153	12.28
RP11-766F14.2	0.87
TMEM150C	5.7
SPATS1	37.97
CLRN2	0.33
SI	1.24
FER1L5	11.36
HS3ST5	0.35
PDCD6	74.71
GBA3	1.33
CCDC79	8.3
BAIAP3	32.46
MUL1	16.39
YJEFN3	36.66
GIMD1	0.0
KIAA1456	1.73
CDK3	11.66
GLI4	11.17
TFAP4	4.58
PRODH2	4.08
CTC-441N14.4	77.47
RP11-345F18.1	0.13
SCARNA6	0.3
LEPREL1	17.43
SNORD79	0.0
CHRD	4.66
TSR3	33.64
RAB11FIP3	30.95
RNA5SP180	0.0
GNPTG	51.62
RNU6-1338P	0.0
MCOLN1	24.01
USP48	19.21
EFNB1	5.95
PDPR	56.15
PIGQ	52.33
AARS	66.19
GLG1	83.12
RNU6-638P	0.0
RNU6-1012P	0.0
TNRC6A	23.29
RNU6-531P	0.0
RNA5SP55	0.0
PLEKHG2	39.96
DLL3	2.2
PITPNM2	14.32
EXOC1	11.77
CRAMP1L	30.18
POU4F3	0.34
OSBPL8	15.09
NRON	0.0
RGS21	0.0
CCDC71L	3.94
TMEM200B	9.75
NRCAM	4.66
SERPINE3	0.47
TRNP1	2.82
SLC10A5	0.05
ALG11	3.16
LAMB1	22.66
LYN	4.06
PINX1	11.74
SLC26A4	1.22
CHMP4A	34.03
MEX3A	1.47
SLC26A3	1.0
MPV17L2	7.62
DPP3	28.74
CCDC166	2.42
NOX5	4.91
TEAD3	26.33
POLR2M	13.46
RAB44	0.12
TIFAB	0.18
CTSO	3.74
WDR7	23.93
SMIM3	0.18
HMBS	6.07
SALL3	2.9
POLG2	24.67
TRDV3	0.0
LINC01171	13.18
KIAA1147	1.93
IL5RA	0.61
TAS2R38	0.0
CUX1	26.81
CLEC5A	0.14
CHURC1	16.0
PDF	6.42
RNASE4	29.39
MC1R	27.57
ITGA6	29.38
CEP95	34.0
TMEM179	3.89
THTPA	35.1
MRPL46	25.3
RAPGEF4	3.88
HOXB7	3.88
FRRS1L	0.86
C6orf229	4.52
RP11-510M2.4	2.04
XKR7	0.48
CLEC19A	0.0
ZNF865	4.65
Unannotated	NA
Unannotated	NA
SMPX	0.4
TPBGL	2.07
GAN	1.85
TCF24	1.2
Unannotated	NA
Unannotated	NA
OVCA2	30.48
MRPL12	27.82
Unannotated	NA
LINC00675	0.44
SELE	8.14
SEL1L3	5.05
Unannotated	NA
DYNLL2	65.97
MYH4	0.08
Unannotated	NA
Unannotated	NA
Unannotated	NA
MYO15A	25.55
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
ALKBH5	160.77
Unannotated	NA
STRADA	99.7
Unannotated	NA
MYO15B	105.27
FXYD1	26.41
S1PR2	20.48
LIN37	11.25
CCDC177	0.58
Unannotated	NA
CALR3	63.88
TRABD2B	2.71
Unannotated	NA
EGLN2	410.62
MEI4	0.98
SRXN1	8.58
Unannotated	NA
Unannotated	NA
ORC6	19.96
SNORD11B	0.0
Unannotated	NA
ZFHX4	12.06
NUDT3	9.57
KMT2B	37.37
DNAJC11	36.6
SLC17A6	0.02
DOC2B	0.47
Unannotated	NA
GRIN2B	0.52
Unannotated	NA
CPA1	2.31
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
ESR1	4.07
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
ANGPT2	4.07
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
TMEM101	21.64
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
CCDC80	37.77
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
FMO3	1.84
PPP2R3C	50.46
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
JPH4	2.53
Unannotated	NA
MYH7	1.7
CEBPE	0.13
Unannotated	NA
Unannotated	NA
OSGEP	16.95
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
SLC22A17	26.34
Unannotated	NA
SCFD1	19.8
HECTD1	86.7
RPGRIP1	56.66
TOX4	93.62
GEMIN2	11.11
TGM1	3.49
TINF2	29.84
DAZL	30.57
KRIT1	24.9
TRPM7	5.64
TYRO3	21.21
WDR76	2.9
CAPN3	62.27
SNAP23	55.29
TBX15	1.79
COL9A3	34.64
E2F2	9.35
AGO1	11.42
TEKT2	117.22
RFFL	49.34
UNC13D	9.24
MFSD11	26.29
DPYSL2	46.92
TGFB2	3.54
GPATCH2	4.92
LRRFIP2	115.69
SEC22C	45.99
XYLB	2.38
SYN1	2.26
GABRP	29.45
CDC6	12.73
CDC23	6.7
FMO2	13.74
SUCO	9.67
DHPS	73.61
HOOK2	37.35
EPB41L4B	7.58
TMEM38B	62.73
CDKL5	8.78
NUP188	141.56
CRAT	349.77
SH2D3C	15.75
NANS	36.59
TBC1D2	6.03
DFNB31	65.27
SEMA4G	3.35
BTAF1	22.09
CAMK1G	0.48
IKZF5	17.88
TLL2	1.36
CYP26A1	0.15
TDRD1	9.53
SORBS1	28.7
CRTAC1	5.2
BAMBI	8.69
CREM	323.59
NUBP2	44.78
HIVEP1	8.18
TREM2	2.7
KCNK16	0.15
FKBP5	54.5
BRPF3	40.96
NADK	99.55
MRPS18A	25.59
PGC	0.88
EFHC1	35.45
MLN	0.18
ITPR3	10.49
ZNF184	5.8
DSP	2.51
TFAP2B	0.54
SIRT1	15.23
HNRNPH3	316.3
IFT74	33.38
JAK2	6.87
SH3GLB1	132.47
CDC7	15.37
SYDE2	1.33
TNMD	0.1
TFAP2D	0.04
PCSK5	16.66
ABLIM1	90.23
ERMP1	12.52
NRP1	50.85
PRTFDC1	2.49
PALMD	9.86
TSPAN15	44.4
H2AFY2	10.06
MYO9B	65.27
FBXL19	20.78
STX1B	9.78
HSD3B7	5.76
CYTH3	50.61
SETD1A	37.09
BCL7C	30.22
EFNA2	1.03
CIRBP	267.82
C19orf26	5.32
IGFALS	1.79
ADAM22	2.16
MARCH2	57.12
TECR	433.75
TIMM13	54.92
MISP	0.55
CEP170B	17.61
POLR2E	249.44
POLRMT	129.24
HCN2	12.34
SYPL1	103.43
RASSF7	12.13
GADD45B	154.85
PALM	39.33
MADCAM1	1.44
MKNK2	132.84
ARVCF	13.71
TRMT2A	91.14
CYB561	9.3
ZDHHC8	24.95
KLHL22	11.5
MED15	74.14
SERPIND1	0.26
CRKL	18.74
LZTR1	25.96
CECR2	7.89
SPAG9	115.84
SF3A1	492.41
CELSR3	6.02
RNF215	13.53
SEC14L3	0.25
PPIL2	30.81
UPB1	6.94
YPEL1	154.26
PES1	64.67
AASS	4.82
PPM1F	13.1
TOP3B	14.42
CRYBB3	0.24
CYTH4	5.36
DGCR14	53.35
MFNG	5.16
CARD10	14.08
ADRBK2	6.55
PLEKHG6	2.03
PLA2G3	0.44
GGA1	341.04
SH3BP1	21.07
SEZ6L	0.63
HPS4	36.63
PIK3IP1	41.45
SRRD	23.18
PATZ1	12.39
GCAT	9.06
CRYBB1	0.37
MICALL1	24.39
POLR2F	97.6
MGST1	14.22
SOX10	7.42
PICK1	50.22
TTC28	23.21
SLC16A8	2.13
SLC5A1	3.94
CRY1	23.94
KDELR3	2.41
DDX17	146.26
DMC1	12.67
TCF20	30.57
RTDR1	26.83
PGLYRP1	1.15
FBXO7	145.0
GTPBP1	76.93
TIMP3	197.14
PPP6R2	99.55
SUN2	60.54
CYB5R3	207.44
NFIX	57.87
DNAL4	107.4
C22orf31	4.83
LMF2	52.28
TTLL1	32.08
RASL10A	2.28
AP1B1	57.75
HMGXB4	12.25
TOM1	70.98
NEFH	11.73
THOC5	56.3
MCM5	46.05
ARSA	75.54
MMP25	1.52
TSPO	39.68
RASD2	1.26
TTLL12	32.42
CBX7	29.3
PDGFB	11.04
ACR	252.43
CABP7	1.18
ZMAT5	12.71
RBFOX2	58.34
TAB1	28.31
ASCC2	115.33
MTMR3	59.28
MIEF1	56.29
CACNA1I	1.64
SAMM50	56.28
PKD1	114.64
FOXRED2	10.43
GRAP2	8.99
EIF3D	110.02
SGSM3	50.55
PVALB	3.28
KIAA0930	51.54
NCF4	4.16
MAPK8IP2	10.47
UPK3A	0.11
KCTD17	87.7
IL2RB	1.57
EP300	29.17
L3MBTL2	21.46
CHADL	1.48
ZC3H7B	21.43
TRMU	22.31
PMM1	67.09
DESI1	83.72
CERK	17.98
BRD1	80.13
RHOBTB2	7.4
ZBED4	4.03
MLC1	3.41
HDAC10	13.86
KCNK10	0.68
SDR39U1	42.98
RBM23	46.15
HEATR5B	7.68
PRMT5	75.37
COCH	3.42
AP4S1	8.45
VCPKMT	5.26
SOS2	17.13
PYGL	10.27
TRIM9	1.3
DDHD1	44.48
CDKN3	178.9
CNIH1	14.64
C14orf105	0.45
PLEK2	1.65
PIGH	49.51
C14orf166B	14.82
TIMM9	16.9
GSTZ1	70.03
KIAA0586	23.47
TMED8	3.79
SAMD15	20.88
DAAM1	8.76
ISM2	4.05
SPTLC2	16.1
RIN3	14.35
LGMN	43.08
ALKBH1	13.44
CHGA	24.98
ITPK1	73.21
SIX4	1.25
UBE3C	28.99
GALNT16	9.9
CEP128	12.66
HIF1A	35.27
KIAA0247	15.05
SRSF5	275.32
SLC10A1	0.26
SLC8A3	0.23
REV3L	17.94
DICER1	40.56
ZFYVE21	48.06
TELO2	20.21
PCNX	46.15
BDKRB1	3.21
TENM1	0.56
PSMC1	93.05
RPS6KA5	5.04
C14orf93	5.29
PSMB5	64.17
ACIN1	136.5
CCNB1IP1	26.72
APEX1	47.56
PAX7	0.15
EFS	11.71
ARHGAP5	16.58
CINP	47.57
CPNE6	0.78
CHD8	78.5
PCK2	28.35
MASP2	1.06
PSMA6	253.49
NFKBIA	61.43
EMC9	33.43
BRMS1L	3.09
REC8	42.69
SEC23A	24.22
GMPR2	54.99
PNN	74.93
IYD	0.58
RABGGTA	26.74
NFATC4	64.23
PLTP	134.54
PCIF1	31.81
GSS	20.19
MMP9	19.33
VSX1	0.29
PYGB	43.34
ABHD12	47.41
FAM76A	17.93
PROCR	5.94
CD40	8.02
UQCC1	36.13
ZMYND8	11.82
SGK2	0.69
IFT52	51.45
R3HDML	0.27
TRAF3IP3	3.69
HNF4A	3.01
SLA2	0.62
RIMS4	15.56
PABPC1L	11.49
STK4	9.46
ADNP	30.28
POMT2	87.94
PFDN4	27.94
DOK5	0.92
CSTF1	41.16
BMP7	2.01
RAE1	154.01
DNAJC5	26.05
NELFCD	90.81
CTSZ	47.79
PRPF6	99.49
VTA1	7.66
TUBB1	1.65
HRH3	1.06
MTG2	36.08
SLCO4A1	9.2
NTSR1	0.64
TCFL5	85.46
MLXIPL	27.14
GID8	33.14
SLC17A9	1.45
BIRC7	0.1
NKAIN4	2.21
ARFGAP1	96.21
COL20A1	12.19
CHRNA4	7.62
EEF1A2	14.08
PTK6	0.54
BAZ1B	22.34
GMEB2	21.06
SPEF1	19.66
ISM1	0.1
RNF24	5.61
NDUFAF5	22.72
SEL1L2	15.46
TRIB3	1.51
RANBP9	164.25
RASSF2	10.65
ANGPT4	1.13
RSPO4	3.48
CDS2	25.66
HM13	54.69
SNPH	3.19
MYLK2	0.37
ETV7	1.59
SEC23B	42.88
FERMT1	0.74
HAO1	0.0
PDYN	5.63
CCM2L	1.11
PLCB4	2.69
MYL9	436.4
HCK	5.58
TM9SF4	30.26
TLDC2	4.34
SPRTN	16.63
POFUT1	7.01
SAMHD1	21.57
PAK7	0.27
KIF3B	37.27
MROH8	43.2
NOP56	88.57
MANBAL	46.62
MAPRE1	47.47
JAG1	14.34
SNTA1	27.59
TTI1	14.45
E2F1	11.26
RPRD1B	11.53
PXMP4	3.21
BPI	30.84
DYRK4	123.35
SLC32A1	2.29
ASIP	2.74
ACTR5	17.17
WFDC2	5.38
PPP1R16B	1.77
FAM83D	5.49
DHX35	10.84
DNTTIP1	44.13
MAP1LC3A	47.9
SYNDIG1	1.12
PIGU	17.85
TNNC2	4.67
ACOT8	28.03
CELF4	8.32
ZNF516	83.3
CDH20	1.46
UQCRC1	241.91
METTL4	4.09
LPIN2	22.34
MYOM1	22.49
CEP76	25.43
ST8SIA5	2.54
CEP192	17.29
SMAD7	13.21
LIPG	4.29
LAMA1	9.23
RNF125	2.24
NOL4	44.14
MIB1	8.15
RIOK3	35.9
CSTF2	15.36
VSIG1	15.82
GPR143	1.09
HHATL	5.17
PGRMC1	19.18
POLA1	3.26
MID1	11.01
ATP1B4	0.25
ALG13	33.36
NCAPD2	32.6
TLR8	0.17
AMMECR1	2.96
WDR13	66.62
SUV39H1	2.48
SRPX	15.5
GLRA2	0.21
IFFO1	18.57
STAG2	13.76
MCF2	1.89
F9	0.0
ABCD1	13.7
CCDC22	3.0
CACNA1F	1.08
SYP	3.88
BMX	0.34
WNT16	0.11
GIPR	1.58
PLS3	38.37
RENBP	4.02
SMARCA1	19.49
MTMR8	0.66
ZC3H12B	0.29
RBBP7	97.2
PHF7	3098.41
KCND1	1.15
SLC25A14	11.94
FMR1	58.63
PIM2	6.82
SCML2	7.38
SLC35A2	7.83
RS1	0.0
SEMA3G	2.68
EMD	53.52
PHEX	0.43
EEA1	6.15
NISCH	132.59
GPR50	0.28
RP2	1.72
JADE3	10.49
CDK16	121.65
USP11	188.32
PCYT1B	17.06
BRS3	0.18
VGLL1	0.0
CD40LG	0.56
TIMP1	312.2
KLHL4	2.07
GABRE	3.43
FGD1	6.99
PORCN	8.33
KLF8	5.9
SRPX2	4.22
ZDHHC15	2.72
FUZ	154.12
CENPI	0.7
DRP2	0.67
KIAA0226L	15.36
NALCN	1.57
FGF14	1.11
SLC6A13	5.05
HTR2A	0.76
FNDC3A	19.21
MLNR	0.19
CDADC1	22.66
CAB39L	27.34
KLF5	42.77
STK24	56.24
ACP5	18.53
DNAJC3	7.32
UGGT2	6.65
ARHGEF7	46.92
FGF9	7.88
SGCG	2.26
PARP4	5.94
SUPT20H	121.88
MRPS31	17.7
FLT1	9.0
RGCC	46.17
DGKH	9.69
IRG1	0.05
MEDAG	5.89
TSC22D1	141.25
ZNF200	21.75
MSLN	0.76
ZNF629	2.22
TRADD	6.16
HSF4	34.62
CORO1A	6.25
GDPD3	10.24
HECW1	5.94
CD4	9.23
ELMO3	16.19
PHKB	33.12
LYRM1	60.57
CENPT	105.25
TSNAXIP1	53.77
NFAT5	7.74
LONP2	16.72
N4BP1	21.42
CBLN1	54.69
PLLP	4.51
ZNF423	13.41
CCL22	0.88
CCL17	0.45
CTCF	12.16
ACD	43.92
POLR2C	30.77
BTK	2.62
PARD6A	43.74
ZNF821	83.67
MMP15	14.78
USB1	43.76
CCDC113	19.94
PRSS54	64.43
NME3	32.2
NDRG4	46.22
HFE	3.41
SETD6	24.6
SLC38A7	98.36
VAC14	19.38
HAS3	7.28
TANGO6	21.89
COG4	43.6
SMPD3	13.84
SLC7A6OS	11.76
SLC7A6	29.75
PLA2G15	10.98
SCMH1	59.27
FA2H	5.84
WDR59	45.98
MON1B	17.84
AXIN1	19.91
HCFC1R1	51.32
NPRL3	55.15
MPG	24.35
FYN	46.79
NECAB2	12.87
HSDL1	20.83
TAF1C	33.42
NAGPA	11.4
SEC14L5	0.72
COTL1	89.33
CRISPLD2	33.84
HIVEP2	4.86
ZNF500	7.43
LMF1	11.8
NARFL	16.47
MTHFSD	32.04
CLCN7	71.51
HAGHL	13.97
FAM173A	45.27
FMO1	0.67
SLC7A5	25.97
METRN	19.14
FBXO31	76.46
STUB1	48.96
RHBDL1	5.34
NUBP1	18.79
ZP2	0.3
MEFV	5.19
CRYM	7.49
EEF2K	6.49
CAPN15	55.73
PIEZO1	18.89
PRSS33	0.08
LYPLA2	25.3
AQP8	0.31
CPPED1	7.44
USP31	48.99
HMOX2	216.36
BFAR	20.05
SALL1	5.71
TOX3	1.97
RBL2	75.11
CLCN6	28.35
XYLT1	5.46
RPGRIP1L	13.94
STX4	64.57
CDIPT	81.15
BCKDK	19.95
KAT8	83.5
IL21R	2.95
MRC2	22.76
TMC5	10.77
CCP110	29.09
C16orf62	57.84
SLC6A2	9.26
RNF40	122.32
AQP9	1.7
AAGAB	29.23
LACTB	16.97
CORO2B	1.8
CSK	53.78
HERC1	47.69
MTFMT	15.41
RASL12	9.08
ACSBG1	8.71
IGDCC4	1.19
RAB11A	160.7
SLC6A7	0.08
CTSH	43.62
TTC23	15.96
CD276	32.75
FAH	11.71
RPAP1	17.69
EHD4	11.86
TMEM87A	17.38
ZNF106	28.21
TSPAN9	14.44
CEP152	15.84
ATP8B4	2.16
OCA2	3.61
DTWD1	16.01
TGM5	0.48
FAM189A1	3.76
BMF	4.21
DMXL2	22.42
BTBD7	14.26
SCG3	1.09
SPG11	66.85
RHOV	0.27
VPS18	8.82
OIP5	20.61
SLC30A4	31.67
BLOC1S6	42.03
APBA3	9.03
PDGFRL	16.81
CSPP1	16.79
BRF2	8.1
TRIM35	9.52
ZFAND1	10.35
RP1	0.08
MKS1	22.96
INTS9	22.25
RIPK2	6.67
EYA1	2.15
TRPA1	3.92
CPQ	17.58
CALB1	6.69
SFRP1	49.24
ABHD5	18.88
POP1	3.48
NIPAL2	8.11
IKBKB	20.01
JPH1	2.89
DKK4	3.2
STK3	27.05
GDAP1	8.27
RAB2A	92.8
ESRP1	0.61
WISP1	2.62
NDRG1	85.51
ZC2HC1A	14.5
IL7	2.85
STMN2	2.58
TRPS1	12.54
LASP1	46.97
AKAP8L	119.17
CHRAC1	27.96
NCALD	5.9
SNX16	12.54
UBR5	108.22
GSDMD	18.26
TSTA3	115.61
PYCRL	4.44
EEF1D	629.74
ANXA13	1.19
MBTD1	15.98
SQLE	29.84
SH2D4A	6.54
INTS10	35.21
SLC39A14	28.91
MTMR9	10.44
LEPROTL1	51.87
R3HCC1	52.79
ERICH1	33.45
NEFM	45.53
TUSC3	23.76
ARHGEF10	38.59
MCM4	154.37
ADAM2	36.7
FGL1	7.31
ASAH1	86.75
TULP2	48.49
NUCB1	96.84
GYS1	9.25
MAP4K1	4.02
TTC19	9.06
ECH1	142.71
NFKBIB	105.5
KCNA7	0.37
SNRNP70	243.9
CLPTM1	104.79
RELB	11.57
CLASRP	127.56
PPP1R37	32.51
FCGRT	122.6
PIH1D1	54.64
CKM	8.84
PPP1R13L	7.17
PEX11G	20.6
ERCC2	35.9
DOT1L	175.03
PLEKHJ1	90.98
SLC17A7	4.43
RNASEH2A	29.99
CD37	21.98
SF3A2	149.44
AMH	8.42
LYL1	25.31
TRMT1	44.31
FCER2	1.14
DMPK	53.41
TBC1D17	33.68
IL4I1	49.31
CCDC130	47.57
LARS2	4.38
NOVA2	4.1
MED25	93.25
SNAPC2	34.76
CCDC61	30.78
PIK3C2A	17.88
VRK3	216.43
C19orf44	26.77
OLFM2	20.5
RASAL3	3.6
EPHX3	1.92
SNX11	12.7
PLAUR	15.83
ILVBL	23.83
SYDE1	8.8
CASP14	1.19
SLC1A6	20.58
CCNE1	15.83
ANKRD27	27.9
DYRK1B	127.86
AKT2	83.32
PLD3	195.47
PRX	3.0
PIAS4	204.79
WIZ	61.11
NUMBL	36.88
EBI3	1.19
SHD	0.77
FSD1	31.67
ZFR2	38.49
RABGAP1	42.04
SLC1A5	93.13
TJP3	134.06
APLP1	32.39
HNRNPUL1	239.0
FZR1	153.71
TGFB1	33.49
DCN	816.12
PLIN3	60.59
LIM2	0.32
NKG7	5.82
TYK2	32.28
CDC37	149.03
NAPA	148.13
PPP5C	38.55
ZNRF4	118.18
MEGF8	7.25
KDELR1	81.81
GRIN2D	2.65
SYNGR4	52.16
CEP68	11.04
CLEC11A	13.95
HAS1	0.57
RAB3D	4.32
MAP4K3	18.02
DKFZP761J1410	37.61
FAM83E	2.43
RASIP1	9.22
THEG	64.82
MIER2	47.36
PPP2R1A	175.47
ZBTB32	73.7
TNPO2	69.06
GCDH	8.37
KLF1	0.13
DNASE2	8.27
MAST1	10.33
LENG1	25.29
PRPF31	58.49
TMEM176A	16.68
TYROBP	77.24
TFPT	14.12
JAK3	4.61
SLC5A5	0.69
KCNN1	3.77
ARRDC2	10.74
RAB3A	3.85
PDE4C	7.24
TMEM159	35.24
ELL	115.4
COMP	40.42
UPK1A	1.23
COPE	159.37
DDX49	48.11
