GENE_NAME	human
DIO1	175.76
STK38L	5.48
SACM1L	13.28
TSN	15.1
RFX2	1.21
SULT2B1	0.35
TRAV29DV5	0.0
TRDC	1.11
ANKIB1	4.78
TRAPPC6A	40.49
ALG6	1.86
IGHE	0.05
CNOT3	18.01
RNA5SP372	0.0
GP6	0.55
PTPN4	5.8
KHSRP	91.61
SNORD72	0.0
GNA11	26.58
SNORD70	0.0
EDEM2	15.14
DNMT3B	1.0
MATK	2.31
REM1	0.13
SNORA53	0.0
SNORD69	0.0
TPX2	0.57
PDRG1	11.93
SNORD70	0.0
SLC15A1	21.29
DOCK9	13.14
RNU6-493P	0.0
RNF208	15.67
MAP10	0.26
ANKRD10	23.23
ZNF580	13.43
SFT2D2	5.79
SCAF8	3.18
CCDC19	0.17
TGDS	8.33
CRYGS	1.32
KLHL23	5.54
LINGO4	0.56
ASIC3	2.1
CCDC183	2.22
DNLZ	15.1
C3orf18	2.31
LTC4S	2.9
QTRT1	39.84
CHUK	4.57
MXD3	3.54
LCAT	254.67
PTPRCAP	5.26
ARL2	14.33
TTLL13	0.16
CD79B	1.5
TMEM40	0.35
DNAJC9	2.32
C8orf82	71.12
CPLX3	0.0
ZBTB9	1.04
TMX2	48.92
NDUFS3	87.05
KIF9	1.44
GPSM3	0.73
LAT	3.34
NCKIPSD	6.94
ATF6B	3.36
S1PR3	1.28
ARHGAP28	0.44
SLC35F6	6.33
DDAH2	2.64
GTF2H4	2.79
DDX47	12.95
CEACAM18	0.0
EMP2	29.69
CRLS1	44.71
CEACAM16	0.0
SLC23A3	1.37
LTB4R	10.24
LTB4R2	1.66
DNASE1	4.32
IRF9	18.19
GALT	118.19
CLDN9	2.57
ITGA1	5.8
NUDT19	3.61
AP1G2	18.29
CARKD	43.54
PPP1R13B	12.31
TM6SF2	89.15
GANC	5.06
REPIN1	90.21
ATRN	14.1
ARL16	15.83
WEE2	0.05
ALG3	37.8
SH3D21	0.54
C19orf38	1.27
IQCJ	0.0
FIS1	208.55
NPS	0.0
MBLAC1	1.6
NEURL1B	1.69
EFCAB9	0.0
HAUS3	1.38
VSTM5	0.0
GNAT3	0.0
PLIN5	83.61
STARD10	995.98
EML6	0.54
SCN4A	0.13
SLC4A11	0.05
RP11-27I1.4	0.87
ARHGEF33	0.02
C12orf71	0.08
IFRD2	75.54
RP1-139D8.6	0.0
C20orf194	0.73
FER1L6	0.0
MTCP1	1.55
DCDC2C	0.0
SMTNL1	0.05
ARHGEF28	5.93
LRRC69	0.8
ISPD	0.59
COL28A1	2.48
GRID2IP	0.09
UBXN2B	6.12
EBF4	5.78
MSMP	0.46
FAM166B	0.48
GRXCR1	0.0
UBE2QL1	1.34
HOMEZ	6.14
CPXM1	0.06
C14orf164	0.0
VPS16	12.29
ZNF407	1.07
NPEPL1	12.61
SKOR2	0.05
SIAH3	0.02
EFCAB8	0.0
HMX1	0.0
GCGR	53.72
TMEM242	4.69
TNFRSF25	4.49
TSTD1	37.86
LZTS3	4.03
RPTN	0.0
LACTBL1	0.0
IFI30	40.3
FNIP1	1.08
SP9	0.0
F11	139.07
TENM3	0.06
XRN2	7.14
LINGO3	0.28
VAMP2	25.29
ST7L	6.44
SNORD100	0.0
SNORD111B	0.0
SNORD99	0.0
EBF2	0.15
FANCG	2.3
AP4M1	4.07
TAS2R41	0.0
CEBPD	18.48
OR6X1	0.0
TAS2R40	0.0
FXYD7	0.79
XKR9	0.09
ESF1	3.36
SLC12A8	5.32
FADS3	7.23
OR4E2	0.0
PPT2	0.0
BTBD19	3.9
FAM185A	4.22
PSMB11	0.0
DCDC2B	0.0
ANAPC5	27.33
SLC23A2	14.06
SLC8B1	6.42
DZANK1	0.55
LHX5	0.0
TASP1	2.14
GCN1L1	16.83
SNORA19	0.0
RNU6-402P	0.0
PXN	37.09
RPH3A	0.25
RNU2-40P	0.0
PAX6	0.11
TRMT6	2.94
CHGB	0.16
RNU6-284P	0.0
TBX5	0.0
SNORD71	0.0
ERP29	119.01
NOS1	0.25
VPS52	5.41
C1QTNF5	8.06
GLTPD1	39.1
C17orf72	0.71
PRRT4	4.54
TMEM233	0.05
C3orf83	0.26
C2CD4D	0.47
ZNF469	0.13
FAM195B	55.95
RPUSD1	10.56
FAM229A	5.17
ERCC6	1.9
NOL7	18.39
NTF4	0.0
ELFN1	88.88
AC104809.3	3.0
LTA	0.01
GRAMD1A	8.18
SCAMP4	14.55
RD3L	0.0
C1orf234	0.0
MT-ATP8	11391.86
TSTD3	0.1
CLDN25	0.1
PROB1	0.61
PATL2	0.55
NKX1-2	0.0
HEPH	0.26
RP5-1180C10.2	0.67
CTC-228N24.1	0.12
STMND1	0.82
PLSCR5	0.0
C17orf105	0.28
SBK3	0.0
TAPBP	2.24
TMEM114	0.0
C9orf172	0.45
BTBD18	0.02
KCNH4	0.02
TWIST2	0.06
PIRT	0.02
AC092835.2	0.07
CTXN2	0.0
TMEM229A	0.06
AC006547.14	0.24
KBTBD13	0.0
PINLYP	0.66
MCIDAS	0.0
C11orf94	0.23
RP11-526A4.1	0.86
FAM203A	13.91
PPP1R3E	4.02
NFAM1	1.57
ANKRD34C	0.0
MFRP	0.0
RBM41	3.35
B3GALT4	0.16
ZBTB22	2.11
CLEC2L	0.26
BIRC5	0.7
TAS2R39	0.0
C3orf84	0.0
TRBV30	0.0
LAG3	3.6
RGL2	2.36
SHISA9	0.83
OTUB2	0.37
SNORD126	0.0
DDX24	22.42
ZBTB25	2.09
SNORD97	0.0
NECAP1	12.94
ARHGAP4	5.88
SNORD19B	0.0
DHX32	5.29
SNORD10	0.0
RCOR1	3.03
SNORD127	0.0
GPATCH2L	3.56
SNORD123	0.0
LTBP4	39.41
TXNDC5	53.26
GATSL3	2.79
RNF103	25.22
RBM14	31.33
ASB14	0.15
BLVRB	290.23
TNFSF12	16.63
CDRT4	0.27
GET4	153.06
TEX35	0.0
SLC9A1	3.34
PSMB9	2.39
ACAD11	43.55
SPTLC1	10.88
LRRD1	0.0
RDH14	10.02
PLCXD2	23.46
NSUN6	7.04
HLA-DOB	0.0
YAE1D1	2.7
CRCP	12.61
RPP21	3.42
EGFL8	1.99
ARPC4	41.95
CORT	1.11
CCNK	10.2
PISD	10.97
HOGA1	23.84
PCBP4	6.87
AMACR	26.91
MTFP1	10.31
RP11-231I13.2	0.0
ARHGDIG	0.56
ARFGAP3	10.3
CACNA2D2	0.29
RGS1	0.39
MRPL20	87.43
SERPINB10	0.34
DECR2	87.01
YPEL3	26.56
CCDC169	0.2
STRC	0.36
VSIG8	0.0
KCTD7	1.18
EFNA4	2.52
TICAM2	0.29
C4orf48	1.53
NAT6	7.67
UPK3B	0.77
WDR92	3.17
ZMYM6NB	11.11
ZNF512	2.92
DDOST	81.43
TMEM199	22.38
P2RY11	9.44
TMEM141	87.49
MAEA	32.17
IFITM10	10.0
DBNDD2	3.0
LY6G6D	0.0
ETV5	1.27
RAD21L1	0.0
CCDC13	0.62
ASPRV1	0.51
PTCHD4	0.0
CRYBB2	0.89
N4BP2L2	19.32
CEBPA	407.51
UBAP1L	2.24
PGAM5	64.03
STRN4	18.86
TWF2	15.29
INSL3	0.17
POU5F2	0.09
PCP4L1	0.63
ABHD14A	12.76
IRAK3	0.25
CCDC153	0.68
RP11-766F14.2	0.0
TMEM150C	5.93
SPATS1	0.0
CLRN2	0.0
SI	0.0
FER1L5	0.06
HS3ST5	0.0
PDCD6	46.98
GBA3	31.99
CCDC79	0.86
BAIAP3	5.59
MUL1	20.69
YJEFN3	3.41
GIMD1	0.0
KIAA1456	1.81
CDK3	5.6
GLI4	6.14
TFAP4	4.13
PRODH2	131.09
CTC-441N14.4	0.0
RP11-345F18.1	0.0
SCARNA6	0.0
LEPREL1	1.35
SNORD79	0.0
CHRD	22.33
TSR3	44.3
RAB11FIP3	25.13
RNA5SP180	0.0
GNPTG	68.42
RNU6-1338P	0.0
MCOLN1	21.93
USP48	9.15
EFNB1	7.33
PDPR	4.32
PIGQ	20.37
AARS	70.2
GLG1	15.05
RNU6-638P	0.0
RNU6-1012P	0.0
TNRC6A	8.63
RNU6-531P	0.0
RNA5SP55	0.0
PLEKHG2	1.67
DLL3	0.23
PITPNM2	26.01
EXOC1	2.34
CRAMP1L	3.01
POU4F3	0.0
OSBPL8	3.32
NRON	0.0
RGS21	0.0
CCDC71L	1.96
TMEM200B	1.68
NRCAM	0.16
SERPINE3	0.74
TRNP1	1.1
SLC10A5	0.43
ALG11	2.61
LAMB1	9.59
LYN	4.26
PINX1	9.49
SLC26A4	0.06
CHMP4A	23.85
MEX3A	1.04
SLC26A3	0.14
MPV17L2	19.26
DPP3	12.42
CCDC166	0.0
NOX5	0.07
TEAD3	5.79
POLR2M	5.31
RAB44	0.0
TIFAB	0.04
CTSO	4.89
WDR7	4.54
SMIM3	0.0
HMBS	15.31
SALL3	0.0
POLG2	3.28
TRDV3	0.0
LINC01171	0.72
KIAA1147	8.38
IL5RA	0.0
TAS2R38	0.0
CUX1	22.81
CLEC5A	0.11
CHURC1	17.14
PDF	30.23
RNASE4	103.08
MC1R	1.28
ITGA6	4.88
CEP95	5.37
TMEM179	0.09
THTPA	5.07
MRPL46	46.41
RAPGEF4	5.4
HOXB7	0.88
FRRS1L	0.16
C6orf229	0.0
RP11-510M2.4	0.0
XKR7	0.0
CLEC19A	0.0
ZNF865	5.43
Unannotated	NA
Unannotated	NA
SMPX	0.08
TPBGL	0.03
GAN	0.55
TCF24	0.09
Unannotated	NA
Unannotated	NA
OVCA2	16.57
MRPL12	131.7
Unannotated	NA
LINC00675	0.15
SELE	0.13
SEL1L3	2.57
Unannotated	NA
DYNLL2	30.37
MYH4	0.0
Unannotated	NA
Unannotated	NA
Unannotated	NA
MYO15A	3.56
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
ALKBH5	47.7
Unannotated	NA
STRADA	8.15
Unannotated	NA
MYO15B	55.13
FXYD1	450.25
S1PR2	1.35
LIN37	3.79
CCDC177	0.1
Unannotated	NA
CALR3	0.19
TRABD2B	2.29
Unannotated	NA
EGLN2	49.88
MEI4	0.09
SRXN1	22.15
Unannotated	NA
Unannotated	NA
ORC6	1.61
SNORD11B	0.0
Unannotated	NA
ZFHX4	1.41
NUDT3	6.42
KMT2B	2.93
DNAJC11	21.26
SLC17A6	0.0
DOC2B	0.2
Unannotated	NA
GRIN2B	0.06
Unannotated	NA
CPA1	0.0
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
ESR1	8.23
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
ANGPT2	0.52
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
TMEM101	14.75
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
CCDC80	0.87
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
FMO3	173.21
PPP2R3C	2.78
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
JPH4	0.19
Unannotated	NA
MYH7	0.01
CEBPE	0.0
Unannotated	NA
Unannotated	NA
OSGEP	13.91
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
SLC22A17	2.41
Unannotated	NA
SCFD1	9.94
HECTD1	27.44
RPGRIP1	0.6
TOX4	16.86
GEMIN2	4.58
TGM1	0.57
TINF2	13.51
DAZL	0.0
KRIT1	7.26
TRPM7	14.26
TYRO3	1.65
WDR76	0.54
CAPN3	3.96
SNAP23	13.35
TBX15	10.89
COL9A3	15.33
E2F2	0.1
AGO1	3.11
TEKT2	0.0
RFFL	17.27
UNC13D	6.29
MFSD11	5.47
DPYSL2	4.03
TGFB2	0.41
GPATCH2	0.62
LRRFIP2	14.42
SEC22C	8.56
XYLB	26.64
SYN1	0.25
GABRP	10.99
CDC6	0.48
CDC23	4.23
FMO2	0.47
SUCO	1.37
DHPS	41.91
HOOK2	18.15
EPB41L4B	18.92
TMEM38B	11.46
CDKL5	1.09
NUP188	6.0
CRAT	114.62
SH2D3C	2.93
NANS	39.12
TBC1D2	82.89
DFNB31	1.25
SEMA4G	20.26
BTAF1	6.02
CAMK1G	0.12
IKZF5	8.59
TLL2	0.13
CYP26A1	78.59
TDRD1	0.06
SORBS1	3.84
CRTAC1	0.1
BAMBI	4.55
CREM	12.11
NUBP2	72.51
HIVEP1	2.74
TREM2	0.0
KCNK16	0.0
FKBP5	9.65
BRPF3	9.69
NADK	184.37
MRPS18A	39.5
PGC	0.0
EFHC1	1.15
MLN	0.0
ITPR3	0.87
ZNF184	0.28
DSP	7.79
TFAP2B	0.0
SIRT1	2.6
HNRNPH3	116.32
IFT74	1.69
JAK2	0.65
SH3GLB1	12.68
CDC7	0.13
SYDE2	0.9
TNMD	0.06
TFAP2D	0.0
PCSK5	1.09
ABLIM1	7.98
ERMP1	2.7
NRP1	13.09
PRTFDC1	0.62
PALMD	12.53
TSPAN15	5.08
H2AFY2	7.67
MYO9B	14.77
FBXL19	1.89
STX1B	3.28
HSD3B7	50.29
CYTH3	1.83
SETD1A	4.73
BCL7C	11.17
EFNA2	7.7
CIRBP	98.03
C19orf26	0.49
IGFALS	241.78
ADAM22	0.03
MARCH2	42.28
TECR	138.11
TIMM13	108.14
MISP	0.0
CEP170B	15.35
POLR2E	285.03
POLRMT	30.28
HCN2	0.06
SYPL1	7.14
RASSF7	17.67
GADD45B	17.53
PALM	6.38
MADCAM1	0.58
MKNK2	62.58
ARVCF	17.34
TRMT2A	60.84
CYB561	4.97
ZDHHC8	38.33
KLHL22	9.01
MED15	18.66
SERPIND1	470.73
CRKL	18.13
LZTR1	21.87
CECR2	3.54
SPAG9	15.43
SF3A1	51.63
CELSR3	0.05
RNF215	7.63
SEC14L3	2.24
PPIL2	17.5
UPB1	270.31
YPEL1	4.32
PES1	36.94
AASS	6.54
PPM1F	16.39
TOP3B	14.43
CRYBB3	1.84
CYTH4	2.89
DGCR14	5.57
MFNG	3.52
CARD10	11.08
ADRBK2	0.54
PLEKHG6	3.1
PLA2G3	0.0
GGA1	28.82
SH3BP1	3.42
SEZ6L	0.08
HPS4	4.52
PIK3IP1	2.31
SRRD	7.78
PATZ1	10.44
GCAT	39.06
CRYBB1	0.34
MICALL1	5.84
POLR2F	118.73
MGST1	687.65
SOX10	0.18
PICK1	12.97
TTC28	1.72
SLC16A8	0.57
SLC5A1	0.43
CRY1	3.7
KDELR3	0.9
DDX17	58.95
DMC1	0.1
TCF20	6.54
RTDR1	0.29
PGLYRP1	0.32
FBXO7	38.23
GTPBP1	8.8
TIMP3	10.07
PPP6R2	52.95
SUN2	46.58
CYB5R3	154.7
NFIX	41.21
DNAL4	5.48
C22orf31	0.08
LMF2	39.63
TTLL1	0.58
RASL10A	0.57
AP1B1	22.5
HMGXB4	1.45
TOM1	46.85
NEFH	0.15
THOC5	7.68
MCM5	4.17
ARSA	38.97
MMP25	0.91
TSPO	66.77
RASD2	0.04
TTLL12	30.76
CBX7	6.82
PDGFB	7.56
ACR	0.9
CABP7	0.08
ZMAT5	15.26
RBFOX2	15.22
TAB1	15.77
ASCC2	50.06
MTMR3	5.63
MIEF1	13.42
CACNA1I	0.01
SAMM50	36.83
PKD1	38.78
FOXRED2	3.89
GRAP2	0.86
EIF3D	46.38
SGSM3	24.36
PVALB	3.69
KIAA0930	32.59
NCF4	2.46
MAPK8IP2	0.4
UPK3A	0.15
KCTD17	3.19
IL2RB	4.03
EP300	5.49
L3MBTL2	11.93
CHADL	3.98
ZC3H7B	60.41
TRMU	15.59
PMM1	29.89
DESI1	45.75
CERK	42.42
BRD1	7.34
RHOBTB2	1.31
ZBED4	3.0
MLC1	0.13
HDAC10	20.01
KCNK10	0.0
SDR39U1	38.95
RBM23	23.05
HEATR5B	2.25
PRMT5	35.35
COCH	0.04
AP4S1	1.45
VCPKMT	2.93
SOS2	2.64
PYGL	111.26
TRIM9	0.42
DDHD1	0.7
CDKN3	0.17
CNIH1	36.3
C14orf105	8.21
PLEK2	13.04
PIGH	21.46
C14orf166B	0.0
TIMM9	12.9
GSTZ1	139.08
KIAA0586	2.45
TMED8	1.07
SAMD15	0.2
DAAM1	4.64
ISM2	0.07
SPTLC2	1.67
RIN3	13.53
LGMN	38.62
ALKBH1	2.98
CHGA	0.12
ITPK1	22.79
SIX4	0.12
UBE3C	16.28
GALNT16	1.27
CEP128	0.25
HIF1A	7.72
KIAA0247	5.1
SRSF5	148.32
SLC10A1	133.74
SLC8A3	0.05
REV3L	5.94
DICER1	10.83
ZFYVE21	32.77
TELO2	17.72
PCNX	6.25
BDKRB1	0.28
TENM1	1.25
PSMC1	31.64
RPS6KA5	1.31
C14orf93	3.1
PSMB5	63.66
ACIN1	38.75
CCNB1IP1	22.47
APEX1	76.54
PAX7	0.0
EFS	0.52
ARHGAP5	5.19
CINP	20.77
CPNE6	0.48
CHD8	14.71
PCK2	414.61
MASP2	327.28
PSMA6	62.8
NFKBIA	38.87
EMC9	24.31
BRMS1L	1.56
REC8	2.96
SEC23A	19.31
GMPR2	33.72
PNN	56.4
IYD	12.64
RABGGTA	9.43
NFATC4	0.88
PLTP	14.14
PCIF1	10.4
GSS	15.78
MMP9	0.15
VSX1	0.05
PYGB	8.88
ABHD12	12.04
FAM76A	2.93
PROCR	1.34
CD40	6.22
UQCC1	21.84
ZMYND8	2.4
SGK2	26.89
IFT52	2.61
R3HDML	0.0
TRAF3IP3	4.07
HNF4A	110.55
SLA2	0.58
RIMS4	0.0
PABPC1L	14.82
STK4	3.24
ADNP	5.55
POMT2	12.57
PFDN4	4.03
DOK5	0.29
CSTF1	7.76
BMP7	0.1
RAE1	7.98
DNAJC5	13.33
NELFCD	29.48
CTSZ	254.34
PRPF6	32.49
VTA1	10.29
TUBB1	0.12
HRH3	0.0
MTG2	46.03
SLCO4A1	0.11
NTSR1	0.27
TCFL5	3.79
MLXIPL	313.53
GID8	23.42
SLC17A9	74.74
BIRC7	0.0
NKAIN4	0.03
ARFGAP1	26.52
COL20A1	0.0
CHRNA4	16.06
EEF1A2	0.55
PTK6	2.16
BAZ1B	10.18
GMEB2	3.31
SPEF1	0.05
ISM1	17.07
RNF24	0.76
NDUFAF5	10.37
SEL1L2	0.0
TRIB3	88.03
RANBP9	10.71
RASSF2	0.79
ANGPT4	0.04
RSPO4	0.08
CDS2	13.43
HM13	120.17
SNPH	0.13
MYLK2	0.05
ETV7	0.34
SEC23B	19.73
FERMT1	0.36
HAO1	239.92
PDYN	0.0
CCM2L	1.66
PLCB4	0.06
MYL9	22.88
HCK	3.38
TM9SF4	17.66
TLDC2	0.25
SPRTN	3.81
POFUT1	34.83
SAMHD1	6.66
PAK7	0.03
KIF3B	10.41
MROH8	0.99
NOP56	49.0
MANBAL	39.64
MAPRE1	7.05
JAG1	1.64
SNTA1	12.84
TTI1	4.78
E2F1	0.35
RPRD1B	14.7
PXMP4	9.26
BPI	0.75
DYRK4	10.96
SLC32A1	0.0
ASIP	0.13
ACTR5	3.14
WFDC2	0.39
PPP1R16B	0.57
FAM83D	0.73
DHX35	2.85
DNTTIP1	12.02
MAP1LC3A	68.83
SYNDIG1	0.0
PIGU	4.09
TNNC2	0.11
ACOT8	18.08
CELF4	0.22
ZNF516	3.63
CDH20	0.0
UQCRC1	199.89
METTL4	1.25
LPIN2	21.2
MYOM1	1.31
CEP76	1.52
ST8SIA5	0.08
CEP192	3.78
SMAD7	12.06
LIPG	13.74
LAMA1	0.3
RNF125	2.61
NOL4	1.68
MIB1	2.15
RIOK3	18.87
CSTF2	3.01
VSIG1	0.16
GPR143	0.94
HHATL	0.0
PGRMC1	267.99
POLA1	0.42
MID1	1.44
ATP1B4	0.04
ALG13	13.5
NCAPD2	3.18
TLR8	0.07
AMMECR1	2.17
WDR13	67.1
SUV39H1	1.87
SRPX	3.68
GLRA2	0.0
IFFO1	6.4
STAG2	8.76
MCF2	0.02
F9	129.77
ABCD1	11.6
CCDC22	6.12
CACNA1F	0.34
SYP	1.14
BMX	0.0
WNT16	0.0
GIPR	0.71
PLS3	51.23
RENBP	4.98
SMARCA1	9.07
MTMR8	0.15
ZC3H12B	0.09
RBBP7	18.69
PHF7	6.48
KCND1	0.23
SLC25A14	1.81
FMR1	22.0
PIM2	3.34
SCML2	0.4
SLC35A2	15.54
RS1	0.0
SEMA3G	0.3
EMD	28.35
PHEX	0.07
EEA1	1.03
NISCH	56.76
GPR50	0.0
RP2	1.39
JADE3	2.73
CDK16	26.67
USP11	9.35
PCYT1B	0.09
BRS3	0.0
VGLL1	0.0
CD40LG	0.2
TIMP1	49.61
KLHL4	0.09
GABRE	2.36
FGD1	0.74
PORCN	1.38
KLF8	0.63
SRPX2	0.74
ZDHHC15	0.31
FUZ	8.28
CENPI	0.16
DRP2	0.0
KIAA0226L	0.38
NALCN	0.23
FGF14	0.1
SLC6A13	18.81
HTR2A	0.05
FNDC3A	8.91
MLNR	0.0
CDADC1	5.83
CAB39L	0.96
KLF5	0.27
STK24	13.75
ACP5	32.53
DNAJC3	12.7
UGGT2	1.34
ARHGEF7	8.67
FGF9	0.0
SGCG	0.0
PARP4	3.29
SUPT20H	6.23
MRPS31	11.83
FLT1	2.41
RGCC	0.79
DGKH	0.06
IRG1	0.07
MEDAG	0.03
TSC22D1	39.68
ZNF200	1.44
MSLN	0.07
ZNF629	1.77
TRADD	13.85
HSF4	14.1
CORO1A	9.54
GDPD3	1.28
HECW1	0.42
CD4	61.58
ELMO3	3.26
PHKB	17.39
LYRM1	24.17
CENPT	13.45
TSNAXIP1	0.49
NFAT5	1.57
LONP2	33.78
N4BP1	7.21
CBLN1	0.0
PLLP	6.9
ZNF423	0.39
CCL22	0.37
CCL17	0.13
CTCF	7.29
ACD	5.06
POLR2C	20.75
BTK	1.13
PARD6A	11.0
ZNF821	4.26
MMP15	34.03
USB1	16.52
CCDC113	0.29
PRSS54	0.0
NME3	39.19
NDRG4	0.95
HFE	4.72
SETD6	17.72
SLC38A7	12.95
VAC14	8.93
HAS3	1.67
TANGO6	17.42
COG4	14.09
SMPD3	1.33
SLC7A6OS	3.11
SLC7A6	2.14
PLA2G15	3.64
SCMH1	8.64
FA2H	0.04
WDR59	36.96
MON1B	11.87
AXIN1	8.53
HCFC1R1	36.05
NPRL3	10.53
MPG	104.3
FYN	19.87
NECAB2	3.69
HSDL1	2.49
TAF1C	13.53
NAGPA	5.15
SEC14L5	0.11
COTL1	17.93
CRISPLD2	2.59
HIVEP2	1.08
ZNF500	2.19
LMF1	15.12
NARFL	15.09
MTHFSD	4.05
CLCN7	25.83
HAGHL	2.39
FAM173A	29.46
FMO1	0.41
SLC7A5	6.49
METRN	40.6
FBXO31	29.3
STUB1	62.38
RHBDL1	1.48
NUBP1	14.01
ZP2	0.0
MEFV	0.63
CRYM	11.28
EEF2K	7.67
CAPN15	27.12
PIEZO1	63.43
PRSS33	0.04
LYPLA2	49.08
AQP8	0.0
CPPED1	18.1
USP31	3.49
HMOX2	52.68
BFAR	15.01
SALL1	22.27
TOX3	0.76
RBL2	18.34
CLCN6	6.4
XYLT1	0.09
RPGRIP1L	0.56
STX4	35.32
CDIPT	76.39
BCKDK	146.26
KAT8	32.42
IL21R	0.42
MRC2	2.64
TMC5	0.18
CCP110	1.61
C16orf62	7.29
SLC6A2	0.67
RNF40	20.62
AQP9	118.36
AAGAB	7.26
LACTB	12.21
CORO2B	0.29
CSK	45.44
HERC1	15.29
MTFMT	9.54
RASL12	0.2
ACSBG1	1.04
IGDCC4	0.0
RAB11A	35.39
SLC6A7	0.13
CTSH	107.53
TTC23	3.93
CD276	53.89
FAH	184.16
RPAP1	8.14
EHD4	5.76
TMEM87A	5.64
ZNF106	4.31
TSPAN9	36.48
CEP152	0.6
ATP8B4	0.54
OCA2	0.03
DTWD1	3.8
TGM5	0.0
FAM189A1	0.11
BMF	5.5
DMXL2	1.99
BTBD7	3.23
SCG3	0.13
SPG11	23.15
RHOV	0.09
VPS18	9.03
OIP5	0.17
SLC30A4	1.43
BLOC1S6	14.53
APBA3	13.62
PDGFRL	0.46
CSPP1	2.0
BRF2	3.13
TRIM35	12.99
ZFAND1	13.9
RP1	0.0
MKS1	3.46
INTS9	4.21
RIPK2	2.78
EYA1	0.0
TRPA1	0.51
CPQ	21.94
CALB1	3.58
SFRP1	0.61
ABHD5	7.53
POP1	1.18
NIPAL2	2.06
IKBKB	11.5
JPH1	0.07
DKK4	0.09
STK3	4.79
GDAP1	1.33
RAB2A	65.42
ESRP1	0.26
WISP1	0.05
NDRG1	27.33
ZC2HC1A	0.87
IL7	2.86
STMN2	0.0
TRPS1	0.09
LASP1	57.29
AKAP8L	31.51
CHRAC1	4.71
NCALD	3.69
SNX16	0.47
UBR5	18.79
GSDMD	135.05
TSTA3	48.73
PYCRL	7.22
EEF1D	543.11
ANXA13	4.77
MBTD1	1.77
SQLE	30.68
SH2D4A	13.61
INTS10	34.8
SLC39A14	187.71
MTMR9	0.81
LEPROTL1	18.13
R3HCC1	23.69
ERICH1	12.25
NEFM	0.0
TUSC3	1.33
ARHGEF10	1.84
MCM4	3.29
ADAM2	0.0
FGL1	238.09
ASAH1	43.45
TULP2	0.04
NUCB1	187.8
GYS1	6.18
MAP4K1	2.85
TTC19	12.02
ECH1	774.25
NFKBIB	29.95
KCNA7	0.13
SNRNP70	127.74
CLPTM1	73.15
RELB	2.75
CLASRP	35.28
PPP1R37	14.03
FCGRT	357.91
PIH1D1	48.47
CKM	0.09
PPP1R13L	3.44
PEX11G	21.68
ERCC2	12.98
DOT1L	10.27
PLEKHJ1	74.18
SLC17A7	0.23
RNASEH2A	4.61
CD37	4.13
SF3A2	21.55
AMH	0.84
LYL1	1.5
TRMT1	18.26
FCER2	0.21
DMPK	7.05
TBC1D17	30.6
IL4I1	0.48
CCDC130	12.85
LARS2	5.06
NOVA2	0.71
MED25	6.48
SNAPC2	8.33
CCDC61	8.05
PIK3C2A	3.15
VRK3	20.91
C19orf44	1.4
OLFM2	123.51
RASAL3	3.57
EPHX3	0.04
SNX11	9.07
PLAUR	1.75
ILVBL	51.15
SYDE1	1.55
CASP14	0.14
SLC1A6	0.09
CCNE1	0.31
ANKRD27	2.0
DYRK1B	2.24
AKT2	115.23
PLD3	167.38
PRX	0.72
PIAS4	11.42
WIZ	12.11
NUMBL	4.77
EBI3	0.7
SHD	12.31
FSD1	1.42
ZFR2	0.07
RABGAP1	4.74
SLC1A5	1.79
TJP3	5.64
APLP1	0.63
HNRNPUL1	42.46
FZR1	32.5
TGFB1	10.22
DCN	53.81
PLIN3	9.73
LIM2	0.0
NKG7	8.4
TYK2	53.31
CDC37	71.52
NAPA	102.4
PPP5C	32.12
ZNRF4	0.0
MEGF8	5.81
KDELR1	48.51
GRIN2D	0.11
SYNGR4	0.0
CEP68	1.9
CLEC11A	6.31
HAS1	0.0
RAB3D	0.94
MAP4K3	4.23
DKFZP761J1410	8.22
FAM83E	0.41
RASIP1	2.6
THEG	0.0
MIER2	3.21
PPP2R1A	83.11
ZBTB32	0.04
TNPO2	15.89
GCDH	72.05
KLF1	0.0
DNASE2	18.2
MAST1	0.71
LENG1	5.48
PRPF31	36.91
TMEM176A	565.71
TYROBP	63.02
TFPT	10.7
JAK3	0.69
SLC5A5	0.42
KCNN1	0.21
ARRDC2	3.23
RAB3A	1.25
PDE4C	0.62
TMEM159	1.73
ELL	5.03
COMP	0.96
UPK1A	0.06
COPE	99.86
