GENE_NAME	human
STK38L	4.35
SACM1L	11.22
TSN	11.13
RFX2	2.72
SULT2B1	0.54
TRAV29DV5	0.0
TRDC	0.0
ANKIB1	6.59
TRAPPC6A	69.45
ALG6	1.64
IGHE	0.0
CNOT3	17.95
RNA5SP372	0.0
GP6	0.19
PTPN4	4.86
KHSRP	57.58
SNORD72	0.0
GNA11	41.07
SNORD70	0.0
EDEM2	20.01
DNMT3B	0.73
MATK	2.12
REM1	0.77
SNORA53	0.3
SNORD69	0.0
TPX2	0.12
PDRG1	11.9
SNORD70	0.0
SLC15A1	15.73
DOCK9	11.27
RNU6-493P	0.0
RNF208	16.06
MAP10	0.09
ANKRD10	42.59
ZNF580	33.18
SFT2D2	3.72
SCAF8	2.99
CCDC19	2.26
TGDS	2.61
CRYGS	1.33
KLHL23	1.98
LINGO4	0.23
ASIC3	5.02
CCDC183	7.14
DNLZ	14.01
C3orf18	7.17
LTC4S	11.03
QTRT1	49.84
CHUK	5.32
MXD3	4.62
LCAT	11.02
PTPRCAP	4.22
ARL2	148.75
TTLL13	0.22
CD79B	1.53
TMEM40	0.39
DNAJC9	3.74
C8orf82	44.69
CPLX3	0.03
ZBTB9	0.84
TMX2	46.26
NDUFS3	142.47
KIF9	11.72
GPSM3	0.68
LAT	6.08
NCKIPSD	16.59
ATF6B	14.26
S1PR3	7.14
ARHGAP28	2.12
SLC35F6	24.49
DDAH2	18.01
GTF2H4	2.39
DDX47	10.38
CEACAM18	0.0
EMP2	8.48
CRLS1	19.52
CEACAM16	0.08
SLC23A3	15.93
LTB4R	4.76
LTB4R2	0.76
DNASE1	37.44
IRF9	56.69
GALT	38.45
CLDN9	0.18
ITGA1	5.68
NUDT19	2.86
AP1G2	43.48
CARKD	33.82
PPP1R13B	13.51
TM6SF2	23.95
GANC	5.18
REPIN1	54.86
ATRN	9.81
ARL16	18.73
WEE2	0.04
ALG3	14.82
SH3D21	14.88
C19orf38	1.16
IQCJ	0.0
FIS1	287.57
NPS	0.0
MBLAC1	2.76
NEURL1B	2.31
EFCAB9	0.0
HAUS3	1.54
VSTM5	0.38
GNAT3	0.0
PLIN5	57.56
STARD10	61.32
EML6	1.19
SCN4A	0.74
SLC4A11	9.48
RP11-27I1.4	0.77
ARHGEF33	0.74
C12orf71	0.0
IFRD2	28.79
RP1-139D8.6	0.0
C20orf194	5.25
FER1L6	0.68
MTCP1	3.71
DCDC2C	0.0
SMTNL1	0.07
ARHGEF28	13.0
LRRC69	0.76
ISPD	0.62
COL28A1	3.07
GRID2IP	0.22
UBXN2B	6.03
EBF4	6.76
MSMP	0.0
FAM166B	4.02
GRXCR1	0.0
UBE2QL1	1.9
HOMEZ	7.77
CPXM1	6.16
C14orf164	1.41
VPS16	18.79
ZNF407	1.87
NPEPL1	41.38
SKOR2	0.0
SIAH3	0.19
EFCAB8	0.13
HMX1	0.0
GCGR	24.27
TMEM242	4.46
TNFRSF25	10.01
TSTD1	66.86
LZTS3	21.3
RPTN	0.0
LACTBL1	0.0
IFI30	70.35
FNIP1	0.89
SP9	0.0
F11	13.86
TENM3	0.41
XRN2	8.86
LINGO3	0.11
VAMP2	106.88
ST7L	9.56
SNORD100	0.0
SNORD111B	0.0
SNORD99	0.0
EBF2	0.14
FANCG	4.31
AP4M1	13.31
TAS2R41	0.0
CEBPD	55.41
OR6X1	0.0
TAS2R40	0.06
FXYD7	0.1
XKR9	0.36
ESF1	3.16
SLC12A8	2.41
FADS3	27.79
OR4E2	0.0
PPT2	0.09
BTBD19	3.6
FAM185A	3.03
PSMB11	0.0
DCDC2B	0.26
ANAPC5	36.57
SLC23A2	2.08
SLC8B1	15.95
DZANK1	1.9
LHX5	0.0
TASP1	3.92
GCN1L1	13.16
SNORA19	0.0
RNU6-402P	0.0
PXN	42.96
RPH3A	0.39
RNU2-40P	0.0
PAX6	0.13
TRMT6	4.11
CHGB	5.78
RNU6-284P	0.0
TBX5	0.0
SNORD71	0.0
ERP29	113.68
NOS1	1.49
VPS52	4.79
C1QTNF5	32.97
GLTPD1	20.61
C17orf72	0.97
PRRT4	0.0
TMEM233	0.31
C3orf83	0.44
C2CD4D	0.62
ZNF469	0.01
FAM195B	64.58
RPUSD1	7.02
FAM229A	10.81
ERCC6	2.07
NOL7	22.05
NTF4	0.0
ELFN1	1.57
AC104809.3	0.1
LTA	0.0
GRAMD1A	31.33
SCAMP4	28.3
RD3L	0.0
C1orf234	0.13
MT-ATP8	21582.69
TSTD3	2.0
CLDN25	0.0
PROB1	1.94
PATL2	0.47
NKX1-2	0.0
HEPH	1.73
RP5-1180C10.2	1.32
CTC-228N24.1	0.29
STMND1	0.52
PLSCR5	0.0
C17orf105	0.41
SBK3	0.05
TAPBP	8.76
TMEM114	0.0
C9orf172	0.86
BTBD18	0.1
KCNH4	0.0
TWIST2	0.05
PIRT	0.0
AC092835.2	0.06
CTXN2	0.0
TMEM229A	0.02
AC006547.14	1.16
KBTBD13	0.04
PINLYP	10.6
MCIDAS	0.0
C11orf94	0.55
RP11-526A4.1	0.64
FAM203A	7.84
PPP1R3E	14.94
NFAM1	0.8
ANKRD34C	0.01
MFRP	0.03
RBM41	2.28
B3GALT4	0.62
ZBTB22	2.42
CLEC2L	0.04
BIRC5	0.67
TAS2R39	0.0
C3orf84	0.0
TRBV30	0.0
LAG3	0.19
RGL2	5.98
SHISA9	1.66
OTUB2	0.43
SNORD126	0.0
DDX24	55.22
ZBTB25	2.65
SNORD97	0.0
NECAP1	8.08
ARHGAP4	17.65
SNORD19B	0.0
DHX32	5.53
SNORD10	0.07
RCOR1	1.95
SNORD127	0.0
GPATCH2L	4.06
SNORD123	0.0
LTBP4	57.91
TXNDC5	29.14
GATSL3	22.04
RNF103	5.85
RBM14	19.24
ASB14	0.21
BLVRB	121.04
TNFSF12	46.63
CDRT4	0.71
GET4	64.44
TEX35	0.14
SLC9A1	9.68
PSMB9	1.56
ACAD11	42.4
SPTLC1	20.31
LRRD1	0.27
RDH14	8.48
PLCXD2	40.63
NSUN6	3.87
HLA-DOB	0.1
YAE1D1	4.43
CRCP	12.66
RPP21	2.9
EGFL8	0.73
ARPC4	106.27
CORT	1.61
CCNK	10.72
PISD	18.3
HOGA1	33.1
PCBP4	19.49
AMACR	133.82
MTFP1	34.85
RP11-231I13.2	0.0
ARHGDIG	0.73
ARFGAP3	16.89
CACNA2D2	2.94
RGS1	1.23
MRPL20	89.53
SERPINB10	0.13
DECR2	35.04
YPEL3	73.42
CCDC169	0.81
STRC	1.37
VSIG8	6.09
KCTD7	3.12
EFNA4	2.69
TICAM2	0.0
C4orf48	6.48
NAT6	8.58
UPK3B	1.04
WDR92	1.9
ZMYM6NB	14.15
ZNF512	6.12
DDOST	92.31
TMEM199	20.87
P2RY11	2.42
TMEM141	110.88
MAEA	36.14
IFITM10	6.97
DBNDD2	13.67
LY6G6D	0.0
ETV5	3.28
RAD21L1	0.0
CCDC13	2.56
ASPRV1	0.92
PTCHD4	0.22
CRYBB2	0.23
N4BP2L2	29.82
CEBPA	3.28
UBAP1L	2.2
PGAM5	18.54
STRN4	27.56
TWF2	20.37
INSL3	0.25
POU5F2	0.18
PCP4L1	0.0
ABHD14A	17.49
IRAK3	0.82
CCDC153	1.88
RP11-766F14.2	0.18
TMEM150C	13.37
SPATS1	0.0
CLRN2	0.0
SI	0.0
FER1L5	0.24
HS3ST5	0.0
PDCD6	56.74
GBA3	37.75
CCDC79	1.84
BAIAP3	8.8
MUL1	13.54
YJEFN3	5.75
GIMD1	0.0
KIAA1456	3.67
CDK3	5.95
GLI4	15.06
TFAP4	2.08
PRODH2	263.22
CTC-441N14.4	0.0
RP11-345F18.1	0.0
SCARNA6	0.0
LEPREL1	37.79
SNORD79	0.0
CHRD	52.34
TSR3	54.72
RAB11FIP3	176.12
RNA5SP180	0.0
GNPTG	85.61
RNU6-1338P	0.0
MCOLN1	15.81
USP48	7.39
EFNB1	31.23
PDPR	8.66
PIGQ	67.58
AARS	52.25
GLG1	56.21
RNU6-638P	0.0
RNU6-1012P	0.0
TNRC6A	7.08
RNU6-531P	0.0
RNA5SP55	0.0
PLEKHG2	3.27
DLL3	0.0
PITPNM2	10.29
EXOC1	7.28
CRAMP1L	3.96
POU4F3	0.0
OSBPL8	4.57
NRON	0.0
RGS21	0.0
CCDC71L	1.22
TMEM200B	7.22
NRCAM	4.4
SERPINE3	0.19
TRNP1	9.85
SLC10A5	0.16
ALG11	1.5
LAMB1	107.35
LYN	2.69
PINX1	4.1
SLC26A4	1.71
CHMP4A	50.23
MEX3A	0.61
SLC26A3	0.12
MPV17L2	10.73
DPP3	25.42
CCDC166	0.0
NOX5	0.32
TEAD3	12.17
POLR2M	4.69
RAB44	0.02
TIFAB	0.0
CTSO	6.24
WDR7	2.44
SMIM3	0.0
HMBS	9.88
SALL3	0.87
POLG2	3.46
TRDV3	0.0
LINC01171	0.12
KIAA1147	5.49
IL5RA	0.0
TAS2R38	0.0
CUX1	71.84
CLEC5A	0.03
CHURC1	13.68
PDF	33.0
RNASE4	39.07
MC1R	6.08
ITGA6	26.9
CEP95	10.24
TMEM179	0.0
THTPA	8.74
MRPL46	21.53
RAPGEF4	2.31
HOXB7	11.44
FRRS1L	0.06
C6orf229	0.0
RP11-510M2.4	0.0
XKR7	0.0
CLEC19A	0.0
ZNF865	5.32
Unannotated	NA
Unannotated	NA
SMPX	0.0
TPBGL	0.04
GAN	0.45
TCF24	0.12
Unannotated	NA
Unannotated	NA
OVCA2	22.62
MRPL12	76.76
Unannotated	NA
LINC00675	0.56
SELE	0.16
SEL1L3	7.67
Unannotated	NA
DYNLL2	56.93
MYH4	0.0
Unannotated	NA
Unannotated	NA
Unannotated	NA
MYO15A	0.88
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
ALKBH5	43.6
Unannotated	NA
STRADA	18.44
Unannotated	NA
MYO15B	240.08
FXYD1	9.45
S1PR2	0.73
LIN37	4.59
CCDC177	0.0
Unannotated	NA
CALR3	0.09
TRABD2B	40.87
Unannotated	NA
EGLN2	39.86
MEI4	0.59
SRXN1	7.98
Unannotated	NA
Unannotated	NA
ORC6	1.07
SNORD11B	0.0
Unannotated	NA
ZFHX4	0.14
NUDT3	6.7
KMT2B	5.43
DNAJC11	29.37
SLC17A6	0.0
DOC2B	4.6
Unannotated	NA
GRIN2B	0.01
Unannotated	NA
CPA1	0.29
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
ESR1	0.96
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
ANGPT2	0.32
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
TMEM101	63.64
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
CCDC80	2.61
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
FMO3	4.79
PPP2R3C	7.94
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
JPH4	1.25
Unannotated	NA
MYH7	0.18
CEBPE	0.04
Unannotated	NA
Unannotated	NA
OSGEP	20.77
Unannotated	NA
Unannotated	NA
Unannotated	NA
Unannotated	NA
SLC22A17	43.62
Unannotated	NA
SCFD1	11.12
HECTD1	26.02
RPGRIP1	0.11
TOX4	19.59
GEMIN2	2.59
TGM1	2.56
TINF2	34.66
DAZL	0.0
KRIT1	8.46
TRPM7	4.56
TYRO3	26.97
WDR76	0.99
CAPN3	85.95
SNAP23	22.37
TBX15	0.03
COL9A3	0.83
E2F2	0.1
AGO1	2.85
TEKT2	2.09
RFFL	9.77
UNC13D	3.95
MFSD11	4.93
DPYSL2	11.09
TGFB2	0.25
GPATCH2	1.51
LRRFIP2	17.99
SEC22C	16.91
XYLB	3.42
SYN1	0.39
GABRP	20.08
CDC6	0.14
CDC23	4.93
FMO2	1.59
SUCO	2.83
DHPS	63.55
HOOK2	69.18
EPB41L4B	2.83
TMEM38B	11.52
CDKL5	0.44
NUP188	6.48
CRAT	85.62
SH2D3C	8.31
NANS	34.99
TBC1D2	5.1
DFNB31	4.6
SEMA4G	19.51
BTAF1	4.74
CAMK1G	1.28
IKZF5	2.7
TLL2	0.4
CYP26A1	0.0
TDRD1	0.02
SORBS1	4.6
CRTAC1	4.31
BAMBI	8.59
CREM	18.43
NUBP2	34.6
HIVEP1	2.49
TREM2	0.36
KCNK16	0.0
FKBP5	75.64
BRPF3	9.35
NADK	32.88
MRPS18A	36.69
PGC	0.14
EFHC1	5.82
MLN	0.0
ITPR3	4.4
ZNF184	0.64
DSP	20.58
TFAP2B	1.98
SIRT1	1.88
HNRNPH3	122.63
IFT74	5.91
JAK2	1.39
SH3GLB1	18.52
CDC7	0.22
SYDE2	0.49
TNMD	0.05
TFAP2D	0.0
PCSK5	4.01
ABLIM1	21.49
ERMP1	11.37
NRP1	42.21
PRTFDC1	0.7
PALMD	1.36
TSPAN15	20.34
H2AFY2	4.65
MYO9B	12.97
FBXL19	6.49
STX1B	2.16
HSD3B7	23.23
CYTH3	4.53
SETD1A	3.82
BCL7C	19.31
EFNA2	3.68
CIRBP	306.64
C19orf26	0.93
IGFALS	0.93
ADAM22	0.95
MARCH2	39.86
TECR	184.59
TIMM13	82.17
MISP	14.78
CEP170B	16.01
POLR2E	179.48
POLRMT	51.34
HCN2	3.62
SYPL1	24.87
RASSF7	62.45
GADD45B	152.14
PALM	37.13
MADCAM1	0.55
MKNK2	81.86
ARVCF	17.88
TRMT2A	32.09
CYB561	23.97
ZDHHC8	18.11
KLHL22	15.29
MED15	29.73
SERPIND1	0.07
CRKL	6.87
LZTR1	28.0
CECR2	1.03
SPAG9	19.46
SF3A1	48.62
CELSR3	0.37
RNF215	8.62
SEC14L3	0.03
PPIL2	16.87
UPB1	80.68
YPEL1	1.38
PES1	40.66
AASS	9.96
PPM1F	9.14
TOP3B	7.68
CRYBB3	0.8
CYTH4	2.86
DGCR14	5.96
MFNG	6.97
CARD10	30.77
ADRBK2	0.94
PLEKHG6	1.76
PLA2G3	0.24
GGA1	37.69
SH3BP1	0.84
SEZ6L	0.0
HPS4	8.58
PIK3IP1	17.06
SRRD	5.38
PATZ1	13.45
GCAT	12.33
CRYBB1	0.17
MICALL1	7.68
POLR2F	58.41
MGST1	69.86
SOX10	0.4
PICK1	18.68
TTC28	5.79
SLC16A8	1.06
SLC5A1	1.39
CRY1	3.0
KDELR3	3.13
DDX17	96.89
DMC1	1.0
TCF20	4.83
RTDR1	7.09
PGLYRP1	0.7
FBXO7	68.25
GTPBP1	18.41
TIMP3	147.84
PPP6R2	39.47
SUN2	68.3
CYB5R3	217.04
NFIX	7.4
DNAL4	26.6
C22orf31	0.06
LMF2	45.87
TTLL1	3.89
RASL10A	1.02
AP1B1	42.12
HMGXB4	1.97
TOM1	47.43
NEFH	0.35
THOC5	17.74
MCM5	7.88
ARSA	39.95
MMP25	1.42
TSPO	123.24
RASD2	0.49
TTLL12	10.45
CBX7	34.71
PDGFB	6.5
ACR	2.8
CABP7	0.04
ZMAT5	13.18
RBFOX2	9.89
TAB1	10.33
ASCC2	31.28
MTMR3	7.86
MIEF1	11.94
CACNA1I	0.01
SAMM50	43.43
PKD1	26.99
FOXRED2	5.2
GRAP2	0.21
EIF3D	68.96
SGSM3	36.47
PVALB	96.05
KIAA0930	24.89
NCF4	2.14
MAPK8IP2	1.21
UPK3A	0.0
KCTD17	2.76
IL2RB	0.14
EP300	4.58
L3MBTL2	10.17
CHADL	1.08
ZC3H7B	48.02
TRMU	29.9
PMM1	66.57
DESI1	16.82
CERK	14.54
BRD1	4.66
RHOBTB2	13.47
ZBED4	1.23
MLC1	0.21
HDAC10	26.96
KCNK10	0.62
SDR39U1	50.97
RBM23	24.0
HEATR5B	2.11
PRMT5	33.13
COCH	0.8
AP4S1	2.48
VCPKMT	1.98
SOS2	4.4
PYGL	6.12
TRIM9	0.16
DDHD1	0.93
CDKN3	1.2
CNIH1	14.9
C14orf105	47.75
PLEK2	3.78
PIGH	19.86
C14orf166B	0.0
TIMM9	14.43
GSTZ1	27.1
KIAA0586	2.46
TMED8	2.92
SAMD15	0.63
DAAM1	2.61
ISM2	0.24
SPTLC2	5.86
RIN3	6.23
LGMN	131.49
ALKBH1	3.22
CHGA	0.48
ITPK1	38.31
SIX4	0.19
UBE3C	11.37
GALNT16	9.41
CEP128	0.41
HIF1A	35.07
KIAA0247	13.41
SRSF5	246.03
SLC10A1	0.06
SLC8A3	0.02
REV3L	5.74
DICER1	4.62
ZFYVE21	36.19
TELO2	22.7
PCNX	5.89
BDKRB1	1.25
TENM1	0.68
PSMC1	45.82
RPS6KA5	0.51
C14orf93	5.06
PSMB5	80.22
ACIN1	45.76
CCNB1IP1	30.73
APEX1	53.08
PAX7	0.0
EFS	2.22
ARHGAP5	6.69
CINP	26.54
CPNE6	11.19
CHD8	17.87
PCK2	183.38
MASP2	0.4
PSMA6	40.49
NFKBIA	46.78
EMC9	30.22
BRMS1L	1.54
REC8	23.93
SEC23A	9.53
GMPR2	91.38
PNN	33.84
IYD	10.56
RABGGTA	18.73
NFATC4	11.12
PLTP	1475.12
PCIF1	15.11
GSS	37.32
MMP9	0.69
VSX1	0.09
PYGB	39.32
ABHD12	44.94
FAM76A	3.1
PROCR	4.4
CD40	11.3
UQCC1	27.25
ZMYND8	5.37
SGK2	39.62
IFT52	11.07
R3HDML	0.19
TRAF3IP3	3.97
HNF4A	61.53
SLA2	0.17
RIMS4	0.05
PABPC1L	22.32
STK4	2.49
ADNP	6.17
POMT2	13.45
PFDN4	5.12
DOK5	0.76
CSTF1	5.14
BMP7	6.41
RAE1	6.48
DNAJC5	21.26
NELFCD	35.91
CTSZ	109.28
PRPF6	33.33
VTA1	6.69
TUBB1	0.07
HRH3	0.02
MTG2	20.09
SLCO4A1	13.76
NTSR1	0.4
TCFL5	3.89
MLXIPL	64.39
GID8	15.94
SLC17A9	0.49
BIRC7	0.32
NKAIN4	99.26
ARFGAP1	52.05
COL20A1	0.08
CHRNA4	4.62
EEF1A2	0.52
PTK6	0.22
BAZ1B	7.08
GMEB2	3.65
SPEF1	2.22
ISM1	1.28
RNF24	2.35
NDUFAF5	16.08
SEL1L2	0.0
TRIB3	1.19
RANBP9	9.22
RASSF2	0.7
ANGPT4	0.03
RSPO4	0.58
CDS2	10.88
HM13	87.76
SNPH	1.57
MYLK2	0.04
ETV7	0.71
SEC23B	26.06
FERMT1	1.05
HAO1	0.2
PDYN	0.0
CCM2L	3.4
PLCB4	0.68
MYL9	127.79
HCK	1.93
TM9SF4	20.96
TLDC2	2.41
SPRTN	1.45
POFUT1	11.32
SAMHD1	2.75
PAK7	0.08
KIF3B	22.63
MROH8	2.39
NOP56	26.91
MANBAL	50.12
MAPRE1	24.0
JAG1	3.12
SNTA1	30.81
TTI1	5.19
E2F1	0.33
RPRD1B	5.89
PXMP4	3.44
BPI	3.82
DYRK4	13.2
SLC32A1	0.02
ASIP	0.99
ACTR5	2.48
WFDC2	403.19
PPP1R16B	22.9
FAM83D	0.27
DHX35	2.92
DNTTIP1	13.0
MAP1LC3A	57.71
SYNDIG1	3.64
PIGU	7.18
TNNC2	0.71
ACOT8	31.77
CELF4	1.13
ZNF516	3.19
CDH20	0.16
UQCRC1	317.48
METTL4	2.04
LPIN2	9.77
MYOM1	2.81
CEP76	0.86
ST8SIA5	2.24
CEP192	4.1
SMAD7	9.86
LIPG	2.8
LAMA1	2.73
RNF125	0.36
NOL4	0.34
MIB1	3.3
RIOK3	14.85
CSTF2	2.11
VSIG1	0.17
GPR143	2.78
HHATL	0.3
PGRMC1	80.62
POLA1	0.94
MID1	3.69
ATP1B4	0.08
ALG13	9.85
NCAPD2	4.41
TLR8	0.06
AMMECR1	1.35
WDR13	231.61
SUV39H1	1.78
SRPX	1.82
GLRA2	0.03
IFFO1	10.25
STAG2	8.84
MCF2	0.39
F9	0.0
ABCD1	6.03
CCDC22	8.53
CACNA1F	0.63
SYP	3.8
BMX	0.02
WNT16	0.0
GIPR	1.13
PLS3	36.16
RENBP	116.95
SMARCA1	8.57
MTMR8	0.73
ZC3H12B	0.38
RBBP7	37.03
PHF7	4.58
KCND1	0.36
SLC25A14	5.11
FMR1	38.72
PIM2	6.29
SCML2	0.08
SLC35A2	16.29
RS1	0.07
SEMA3G	16.83
EMD	56.32
PHEX	0.11
EEA1	1.32
NISCH	43.1
GPR50	0.0
RP2	0.99
JADE3	0.8
CDK16	99.39
USP11	35.43
PCYT1B	0.1
BRS3	0.0
VGLL1	0.15
CD40LG	0.0
TIMP1	80.73
KLHL4	0.15
GABRE	1.59
FGD1	2.76
PORCN	4.79
KLF8	3.82
SRPX2	1.58
ZDHHC15	1.65
FUZ	32.79
CENPI	0.08
DRP2	0.01
KIAA0226L	0.1
NALCN	0.29
FGF14	0.08
SLC6A13	166.72
HTR2A	0.04
FNDC3A	5.49
MLNR	0.05
CDADC1	8.46
CAB39L	4.42
KLF5	1.18
STK24	31.28
ACP5	134.01
DNAJC3	9.2
UGGT2	3.13
ARHGEF7	14.41
FGF9	9.19
SGCG	0.06
PARP4	9.31
SUPT20H	7.24
MRPS31	8.42
FLT1	11.58
RGCC	16.9
DGKH	0.38
IRG1	0.0
MEDAG	0.08
TSC22D1	93.54
ZNF200	1.46
MSLN	4.41
ZNF629	2.75
TRADD	26.06
HSF4	48.6
CORO1A	2.78
GDPD3	25.93
HECW1	8.55
CD4	7.11
ELMO3	24.89
PHKB	34.39
LYRM1	18.34
CENPT	28.11
TSNAXIP1	2.56
NFAT5	1.87
LONP2	11.76
N4BP1	4.6
CBLN1	0.0
PLLP	38.24
ZNF423	0.93
CCL22	0.4
CCL17	0.21
CTCF	8.22
ACD	11.13
POLR2C	32.1
BTK	0.67
PARD6A	4.34
ZNF821	4.67
MMP15	19.68
USB1	15.42
CCDC113	0.75
PRSS54	0.0
NME3	54.44
NDRG4	2.8
HFE	3.88
SETD6	10.65
SLC38A7	7.53
VAC14	20.93
HAS3	0.22
TANGO6	4.52
COG4	17.66
SMPD3	0.87
SLC7A6OS	4.92
SLC7A6	4.0
PLA2G15	33.59
SCMH1	23.62
FA2H	4.63
WDR59	19.42
MON1B	15.07
AXIN1	9.08
HCFC1R1	79.79
NPRL3	19.57
MPG	25.37
FYN	31.63
NECAB2	22.03
HSDL1	2.95
TAF1C	24.01
NAGPA	14.55
SEC14L5	0.12
COTL1	76.7
CRISPLD2	5.9
HIVEP2	3.2
ZNF500	3.35
LMF1	17.37
NARFL	22.09
MTHFSD	4.37
CLCN7	54.59
HAGHL	10.38
FAM173A	34.81
FMO1	45.82
SLC7A5	1.92
METRN	40.85
FBXO31	9.49
STUB1	112.64
RHBDL1	8.21
NUBP1	20.26
ZP2	0.16
MEFV	0.53
CRYM	81.17
EEF2K	2.72
CAPN15	20.0
PIEZO1	66.01
PRSS33	0.0
LYPLA2	92.57
AQP8	0.0
CPPED1	10.9
USP31	2.42
HMOX2	90.85
BFAR	16.34
SALL1	19.53
TOX3	3.27
RBL2	20.73
CLCN6	7.05
XYLT1	0.39
RPGRIP1L	0.81
STX4	55.72
CDIPT	105.2
BCKDK	49.45
KAT8	26.41
IL21R	0.22
MRC2	7.13
TMC5	0.75
CCP110	2.34
C16orf62	17.64
SLC6A2	0.27
RNF40	28.06
AQP9	0.55
AAGAB	18.41
LACTB	7.26
CORO2B	5.32
CSK	16.36
HERC1	15.7
MTFMT	8.65
RASL12	0.97
ACSBG1	1.46
IGDCC4	0.41
RAB11A	61.61
SLC6A7	0.06
CTSH	968.97
TTC23	8.76
CD276	13.71
FAH	141.65
RPAP1	7.49
EHD4	9.37
TMEM87A	8.16
ZNF106	6.18
TSPAN9	47.26
CEP152	2.16
ATP8B4	0.86
OCA2	0.17
DTWD1	3.25
TGM5	0.04
FAM189A1	2.26
BMF	2.19
DMXL2	8.05
BTBD7	5.49
SCG3	0.16
SPG11	23.47
RHOV	2.45
VPS18	9.23
OIP5	0.1
SLC30A4	1.46
BLOC1S6	17.42
APBA3	14.32
PDGFRL	0.32
CSPP1	3.72
BRF2	2.69
TRIM35	5.26
ZFAND1	13.38
RP1	0.02
MKS1	8.36
INTS9	6.98
RIPK2	3.2
EYA1	0.07
TRPA1	0.42
CPQ	38.94
CALB1	74.02
SFRP1	27.84
ABHD5	8.36
POP1	1.29
NIPAL2	2.22
IKBKB	14.78
JPH1	0.77
DKK4	0.0
STK3	9.79
GDAP1	1.03
RAB2A	48.24
ESRP1	2.54
WISP1	2.35
NDRG1	207.28
ZC2HC1A	1.75
IL7	1.77
STMN2	0.0
TRPS1	1.12
LASP1	46.44
AKAP8L	62.03
CHRAC1	10.3
NCALD	4.1
SNX16	0.75
UBR5	13.8
GSDMD	68.7
TSTA3	52.13
PYCRL	6.85
EEF1D	661.91
ANXA13	6.39
MBTD1	1.31
SQLE	6.08
SH2D4A	3.16
INTS10	34.54
SLC39A14	16.6
MTMR9	1.17
LEPROTL1	18.74
R3HCC1	18.34
ERICH1	18.69
NEFM	0.17
TUSC3	10.9
ARHGEF10	5.64
MCM4	4.56
ADAM2	0.0
FGL1	0.06
ASAH1	169.89
TULP2	0.45
NUCB1	426.91
GYS1	27.41
MAP4K1	1.84
TTC19	19.26
ECH1	408.44
NFKBIB	31.2
KCNA7	0.09
SNRNP70	213.99
CLPTM1	103.68
RELB	12.93
CLASRP	46.87
PPP1R37	32.58
FCGRT	249.42
PIH1D1	54.14
CKM	0.14
PPP1R13L	10.41
PEX11G	9.62
ERCC2	14.51
DOT1L	9.07
PLEKHJ1	100.56
SLC17A7	0.54
RNASEH2A	4.96
CD37	4.18
SF3A2	28.7
AMH	0.59
LYL1	2.28
TRMT1	15.17
FCER2	0.08
DMPK	41.37
TBC1D17	36.93
IL4I1	2.5
CCDC130	29.99
LARS2	8.52
NOVA2	3.24
MED25	21.78
SNAPC2	11.32
CCDC61	8.59
PIK3C2A	5.11
VRK3	41.37
C19orf44	6.36
OLFM2	0.94
RASAL3	1.2
EPHX3	0.87
SNX11	11.01
PLAUR	3.81
ILVBL	73.18
SYDE1	5.66
CASP14	0.72
SLC1A6	0.17
CCNE1	0.23
ANKRD27	4.47
DYRK1B	10.72
AKT2	65.52
PLD3	210.45
PRX	10.36
PIAS4	9.36
WIZ	11.61
NUMBL	6.82
EBI3	0.52
SHD	0.0
FSD1	0.39
ZFR2	0.09
RABGAP1	9.96
SLC1A5	34.36
TJP3	25.01
APLP1	8.63
HNRNPUL1	46.52
FZR1	22.93
TGFB1	25.08
DCN	65.89
PLIN3	13.33
LIM2	0.0
NKG7	1.98
TYK2	90.38
CDC37	115.15
NAPA	113.11
PPP5C	32.96
ZNRF4	0.0
MEGF8	15.02
KDELR1	82.32
GRIN2D	0.06
SYNGR4	0.0
CEP68	2.7
CLEC11A	7.78
HAS1	0.1
RAB3D	3.09
MAP4K3	3.58
DKFZP761J1410	10.78
FAM83E	0.46
RASIP1	5.66
THEG	0.0
MIER2	6.59
PPP2R1A	239.11
ZBTB32	0.42
TNPO2	24.34
GCDH	61.5
KLF1	0.15
DNASE2	12.51
MAST1	0.71
LENG1	6.43
PRPF31	40.92
TMEM176A	651.85
TYROBP	20.26
TFPT	12.07
JAK3	1.45
SLC5A5	0.1
KCNN1	0.13
ARRDC2	10.73
RAB3A	7.25
PDE4C	1.39
TMEM159	11.18
ELL	5.98
COMP	2.29
UPK1A	0.24
COPE	155.78
DDX49	18.81
